year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,5,6
1913,5,7
1914,5,10
1915,9,12
1916,10,12
1917,9,11
1918,13,9
1919,21,14
1920,19,17
1921,17,14
1922,26,23
1923,33,20
1924,14,22
1925,25,14
1926,27,17
1927,17,15
1928,12,14
1929,23,15
1930,16,18
1931,25,6
1932,19,10
1933,12,7
1934,11,10
1935,20,16
1936,9,13
1937,14,12
1938,17,10
1939,16,8
1940,11,11
1941,10,7
1942,14,9
1943,20,13
1944,22,0
1945,15,9
1946,10,11
1947,13,12
1948,16,18
1949,8,15
1950,10,16
1951,10,14
1952,9,22
1953,0,10
1954,15,13
1955,13,14
1956,13,16
1957,18,9
1958,19,23
1959,23,17
1960,26,19
1961,22,23
1962,24,17
1963,18,19
1964,18,19
1965,18,27
1966,23,43
1967,16,28
1968,20,38
1969,12,42
1970,12,55
1971,17,56
1972,16,60
1973,8,64
1974,12,47
1975,23,66
1976,7,42
1977,6,62
1978,7,37
1979,10,52
1980,8,65
1981,5,53
1982,0,49
1983,10,56
1984,9,62
1985,6,74
1986,8,66
1987,0,64
1988,0,76
1989,8,94
1990,0,103
1991,7,105
1992,6,87
1993,7,88
1994,0,97
1995,6,87
1996,7,91
1997,0,88
1998,6,87
1999,0,90
2000,0,88
2001,0,81
2002,0,80
2003,0,79
2004,0,71
2005,0,67
2006,0,89
2007,0,94
2008,0,76
2009,0,94
2010,0,64
2011,0,68
2012,0,81
2013,0,53
2014,0,63
2015,0,55
2016,0,74
2017,0,72
2018,0,53
2019,0,75
