year,Boys,Girls
1880,13,0
1881,14,0
1882,12,0
1883,10,0
1884,9,0
1885,20,0
1886,17,0
1887,16,0
1888,19,0
1889,16,0
1890,17,0
1891,33,0
1892,36,0
1893,34,0
1894,29,0
1895,29,0
1896,29,0
1897,27,0
1898,22,0
1899,26,0
1900,32,0
1901,28,0
1902,36,0
1903,33,0
1904,56,0
1905,35,0
1906,35,0
1907,47,0
1908,37,0
1909,63,0
1910,54,0
1911,71,0
1912,87,0
1913,74,0
1914,130,0
1915,151,0
1916,156,0
1917,183,0
1918,185,0
1919,178,0
1920,182,0
1921,174,0
1922,161,0
1923,199,0
1924,172,0
1925,141,0
1926,137,0
1927,127,0
1928,154,0
1929,111,0
1930,146,0
1931,123,0
1932,113,0
1933,116,0
1934,107,0
1935,103,0
1936,90,0
1937,69,0
1938,80,0
1939,62,0
1940,77,0
1941,70,0
1942,75,0
1943,68,0
1944,77,0
1945,47,0
1946,53,0
1947,51,0
1948,53,0
1949,48,0
1950,58,0
1951,53,0
1952,50,0
1953,57,0
1954,43,0
1955,44,0
1956,44,0
1957,33,0
1958,41,0
1959,34,0
1960,29,0
1961,30,0
1962,28,0
1963,31,0
1964,30,0
1965,25,0
1966,21,0
1967,26,0
1968,23,0
1969,30,0
1970,19,0
1971,21,0
1972,19,0
1973,18,0
1974,15,0
1975,28,0
1976,25,0
1977,25,0
1978,20,0
1979,30,0
1980,26,0
1981,23,0
1982,33,0
1983,33,0
1984,33,0
1985,39,0
1986,47,0
1987,32,0
1988,35,0
1989,38,0
1990,39,0
1991,34,0
1992,30,0
1993,51,0
1994,58,0
1995,45,0
1996,77,0
1997,64,0
1998,54,0
1999,78,0
2000,89,0
2001,82,0
2002,67,0
2003,92,0
2004,88,0
2005,115,0
2006,113,0
2007,96,0
2008,102,0
2009,106,0
2010,110,0
2011,107,0
2012,99,0
2013,125,0
2014,133,0
2015,116,0
2016,140,0
2017,109,0
2018,122,0
2019,88,0
