year,Girls,Boys
1880,11,0
1881,11,0
1882,14,0
1883,12,0
1884,18,0
1885,18,0
1886,21,0
1887,27,0
1888,26,0
1889,25,0
1890,25,0
1891,26,0
1892,27,0
1893,28,0
1894,32,0
1895,30,0
1896,22,0
1897,22,0
1898,29,0
1899,12,0
1900,24,0
1901,21,0
1902,20,0
1903,15,0
1904,18,0
1905,12,0
1906,26,0
1907,16,0
1908,18,0
1909,17,0
1910,24,0
1911,27,0
1912,26,0
1913,21,0
1914,25,0
1915,23,0
1916,26,0
1917,18,0
1918,32,0
1919,22,0
1920,21,0
1921,20,0
1922,24,0
1923,31,0
1924,26,0
1925,16,0
1926,13,0
1927,12,0
1928,9,0
1929,10,0
1930,13,0
1931,11,0
1932,7,0
1933,0,0
1934,8,0
1935,5,0
1936,0,0
1937,5,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,6,0
1943,0,0
1944,0,0
1945,0,0
1946,5,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,6,0
1952,7,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,5,0
1969,0,0
1970,0,0
1971,6,0
1972,0,0
1973,0,0
1974,0,0
1975,5,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,5,0
1986,0,0
1987,0,0
1988,0,0
1989,7,0
1990,7,0
1991,5,0
1992,8,0
1993,6,0
1994,12,0
1995,10,0
1996,6,0
1997,16,0
1998,13,0
1999,13,0
2000,18,0
2001,16,0
2002,16,0
2003,12,0
2004,13,0
2005,23,0
2006,18,0
2007,24,0
2008,19,0
2009,20,0
2010,17,0
2011,31,0
2012,22,0
2013,19,0
2014,19,0
2015,27,0
2016,24,0
2017,29,0
2018,28,0
2019,20,0
