year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,7,0
1908,7,0
1909,5,0
1910,0,0
1911,0,0
1912,7,0
1913,8,0
1914,15,0
1915,13,0
1916,17,0
1917,24,0
1918,20,0
1919,24,0
1920,19,0
1921,19,0
1922,24,0
1923,17,0
1924,27,0
1925,25,0
1926,24,0
1927,18,0
1928,18,0
1929,13,0
1930,16,0
1931,19,0
1932,23,0
1933,16,0
1934,19,0
1935,16,0
1936,5,0
1937,14,0
1938,11,0
1939,10,0
1940,7,0
1941,11,0
1942,9,0
1943,9,0
1944,8,0
1945,6,0
1946,11,0
1947,11,0
1948,9,0
1949,0,0
1950,5,0
1951,9,0
1952,10,0
1953,5,5
1954,8,0
1955,0,9
1956,11,0
1957,0,0
1958,6,0
1959,9,5
1960,8,0
1961,8,0
1962,0,8
1963,6,9
1964,6,0
1965,0,8
1966,0,12
1967,7,10
1968,6,20
1969,10,20
1970,0,25
1971,5,24
1972,6,27
1973,0,39
1974,0,41
1975,0,43
1976,0,36
1977,0,37
1978,5,43
1979,9,32
1980,0,43
1981,0,47
1982,0,49
1983,0,70
1984,5,48
1985,0,55
1986,7,72
1987,0,78
1988,0,78
1989,0,91
1990,0,92
1991,0,110
1992,5,88
1993,0,95
1994,0,79
1995,0,94
1996,0,67
1997,0,84
1998,0,68
1999,0,77
2000,0,65
2001,0,60
2002,0,64
2003,0,55
2004,0,60
2005,0,54
2006,0,62
2007,0,64
2008,0,67
2009,0,56
2010,0,56
2011,0,56
2012,0,48
2013,0,49
2014,0,45
2015,0,50
2016,0,35
2017,0,32
2018,0,29
2019,0,40
