year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,5
1917,0,0
1918,0,7
1919,0,0
1920,0,8
1921,0,8
1922,0,5
1923,0,6
1924,0,0
1925,0,6
1926,0,0
1927,0,0
1928,0,0
1929,0,9
1930,0,0
1931,0,0
1932,0,5
1933,0,0
1934,0,0
1935,0,0
1936,0,5
1937,0,0
1938,0,0
1939,0,5
1940,0,5
1941,0,10
1942,0,15
1943,0,7
1944,0,10
1945,0,9
1946,0,9
1947,0,20
1948,0,13
1949,0,31
1950,0,24
1951,0,39
1952,0,36
1953,0,42
1954,0,30
1955,0,44
1956,0,32
1957,0,32
1958,0,30
1959,0,28
1960,0,26
1961,0,28
1962,0,28
1963,0,26
1964,0,26
1965,0,29
1966,0,28
1967,0,18
1968,0,22
1969,0,28
1970,0,15
1971,0,24
1972,0,18
1973,0,22
1974,0,16
1975,0,13
1976,0,15
1977,0,18
1978,0,12
1979,0,9
1980,0,11
1981,0,8
1982,0,9
1983,0,11
1984,0,12
1985,0,9
1986,0,16
1987,0,11
1988,0,8
1989,5,13
1990,0,17
1991,0,21
1992,0,8
1993,6,7
1994,0,12
1995,0,19
1996,0,9
1997,0,6
1998,0,16
1999,0,18
2000,0,16
2001,0,9
2002,0,9
2003,0,12
2004,0,15
2005,0,14
2006,0,17
2007,0,21
2008,0,20
2009,0,13
2010,0,12
2011,0,10
2012,0,14
2013,0,9
2014,0,8
2015,0,7
2016,0,8
2017,0,11
2018,0,10
2019,0,10
