year,Girls,Boys
1880,48,0
1881,52,0
1882,52,0
1883,70,0
1884,95,0
1885,86,0
1886,125,0
1887,178,0
1888,235,0
1889,315,0
1890,442,0
1891,511,0
1892,535,0
1893,638,0
1894,624,0
1895,680,0
1896,725,0
1897,728,0
1898,800,0
1899,693,0
1900,786,0
1901,699,0
1902,695,0
1903,667,0
1904,684,0
1905,753,0
1906,791,0
1907,888,6
1908,913,0
1909,1036,0
1910,1086,0
1911,1113,0
1912,1620,0
1913,1822,5
1914,2050,5
1915,2687,0
1916,3034,5
1917,3161,0
1918,3250,5
1919,2835,6
1920,3055,5
1921,2897,0
1922,2657,0
1923,2357,0
1924,2249,0
1925,2061,8
1926,1869,6
1927,1696,6
1928,1583,0
1929,1361,10
1930,1289,9
1931,1191,0
1932,1000,5
1933,895,0
1934,933,5
1935,829,0
1936,792,0
1937,805,0
1938,826,0
1939,768,5
1940,757,0
1941,778,5
1942,813,0
1943,846,0
1944,762,0
1945,692,0
1946,800,0
1947,853,0
1948,915,0
1949,900,0
1950,904,0
1951,848,5
1952,841,0
1953,832,0
1954,788,0
1955,721,0
1956,654,0
1957,679,0
1958,609,0
1959,557,0
1960,518,0
1961,507,0
1962,462,0
1963,383,0
1964,389,0
1965,361,0
1966,292,0
1967,228,0
1968,194,0
1969,175,0
1970,187,0
1971,127,0
1972,127,0
1973,115,0
1974,105,0
1975,119,0
1976,113,0
1977,104,0
1978,100,0
1979,97,0
1980,90,0
1981,114,0
1982,91,0
1983,123,0
1984,121,0
1985,113,0
1986,117,0
1987,130,0
1988,129,0
1989,125,0
1990,124,0
1991,134,0
1992,108,0
1993,95,0
1994,134,0
1995,120,0
1996,112,0
1997,110,0
1998,114,0
1999,106,0
2000,112,0
2001,107,0
2002,101,0
2003,106,0
2004,103,0
2005,74,0
2006,84,0
2007,82,0
2008,89,0
2009,71,0
2010,77,0
2011,67,0
2012,67,0
2013,72,0
2014,74,0
2015,80,0
2016,76,0
2017,91,0
2018,79,0
2019,78,0
