year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,5
1927,0,5
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,6
1946,10,0
1947,5,9
1948,8,8
1949,9,7
1950,8,10
1951,15,0
1952,23,8
1953,14,8
1954,33,9
1955,29,13
1956,29,5
1957,49,7
1958,41,14
1959,76,14
1960,89,14
1961,86,9
1962,110,18
1963,123,14
1964,131,13
1965,139,7
1966,185,13
1967,273,12
1968,247,12
1969,272,14
1970,275,20
1971,290,6
1972,253,9
1973,254,9
1974,251,17
1975,233,11
1976,182,9
1977,159,9
1978,142,9
1979,137,15
1980,126,6
1981,148,5
1982,137,16
1983,117,5
1984,109,10
1985,94,9
1986,80,14
1987,94,8
1988,86,14
1989,89,12
1990,100,14
1991,75,14
1992,63,14
1993,89,5
1994,75,6
1995,70,7
1996,48,7
1997,61,12
1998,48,0
1999,62,8
2000,94,6
2001,80,6
2002,58,6
2003,87,0
2004,84,0
2005,73,0
2006,90,0
2007,90,0
2008,73,7
2009,59,0
2010,35,9
2011,37,0
2012,26,0
2013,33,0
2014,27,0
2015,16,0
2016,12,0
2017,12,0
2018,5,0
2019,5,0
