year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,11,9
1916,7,0
1917,13,6
1918,10,5
1919,7,0
1920,6,0
1921,15,7
1922,9,7
1923,9,6
1924,11,0
1925,18,6
1926,11,7
1927,20,5
1928,21,10
1929,23,0
1930,21,0
1931,26,0
1932,19,0
1933,17,5
1934,29,0
1935,23,5
1936,37,0
1937,23,9
1938,34,0
1939,37,0
1940,47,5
1941,39,0
1942,59,7
1943,86,0
1944,86,0
1945,116,5
1946,134,0
1947,154,5
1948,145,9
1949,203,0
1950,220,5
1951,375,0
1952,412,0
1953,362,0
1954,371,0
1955,420,0
1956,400,0
1957,481,7
1958,490,5
1959,512,8
1960,527,7
1961,543,7
1962,644,5
1963,610,8
1964,580,0
1965,478,7
1966,513,6
1967,514,0
1968,579,10
1969,671,0
1970,743,8
1971,1155,6
1972,916,8
1973,662,10
1974,682,5
1975,536,6
1976,468,0
1977,389,5
1978,397,0
1979,429,0
1980,460,5
1981,348,0
1982,297,0
1983,231,5
1984,244,0
1985,194,5
1986,176,0
1987,176,0
1988,183,0
1989,158,0
1990,173,0
1991,138,0
1992,107,0
1993,90,0
1994,51,0
1995,70,0
1996,58,0
1997,48,0
1998,38,0
1999,48,0
2000,47,0
2001,35,0
2002,42,0
2003,38,0
2004,45,0
2005,27,0
2006,32,0
2007,34,0
2008,25,0
2009,38,0
2010,28,0
2011,25,0
2012,29,0
2013,41,0
2014,25,0
2015,32,0
2016,39,0
2017,23,0
2018,27,0
2019,28,0
