year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,7,0
1888,0,0
1889,14,0
1890,19,0
1891,16,0
1892,14,0
1893,8,0
1894,15,0
1895,11,0
1896,24,0
1897,17,0
1898,18,0
1899,16,0
1900,26,0
1901,17,0
1902,16,0
1903,17,0
1904,18,0
1905,21,0
1906,22,0
1907,20,0
1908,32,0
1909,27,0
1910,43,0
1911,51,0
1912,70,0
1913,73,0
1914,136,0
1915,179,0
1916,179,0
1917,226,0
1918,251,0
1919,232,0
1920,240,0
1921,294,0
1922,290,0
1923,283,0
1924,282,0
1925,255,0
1926,216,0
1927,205,0
1928,195,0
1929,212,0
1930,187,0
1931,138,0
1932,155,0
1933,132,0
1934,157,0
1935,127,0
1936,137,0
1937,106,0
1938,135,0
1939,97,0
1940,110,0
1941,91,0
1942,99,0
1943,92,0
1944,101,0
1945,67,0
1946,117,0
1947,119,0
1948,94,0
1949,90,0
1950,88,0
1951,79,0
1952,87,0
1953,75,0
1954,67,0
1955,72,0
1956,59,0
1957,58,0
1958,48,0
1959,46,0
1960,33,0
1961,36,0
1962,41,0
1963,30,0
1964,39,0
1965,37,0
1966,15,0
1967,23,0
1968,21,0
1969,23,0
1970,21,0
1971,18,0
1972,19,0
1973,18,0
1974,15,0
1975,18,0
1976,18,0
1977,12,0
1978,16,0
1979,9,0
1980,11,0
1981,10,0
1982,5,0
1983,13,0
1984,9,0
1985,9,0
1986,9,0
1987,10,0
1988,6,0
1989,12,0
1990,5,0
1991,11,0
1992,13,0
1993,7,0
1994,0,0
1995,6,0
1996,12,0
1997,6,0
1998,5,0
1999,0,0
2000,6,0
2001,5,0
2002,0,0
2003,6,0
2004,10,0
2005,9,0
2006,10,0
2007,9,0
2008,9,0
2009,6,0
2010,11,0
2011,5,0
2012,6,0
2013,14,0
2014,13,0
2015,5,0
2016,8,0
2017,11,0
2018,9,0
2019,9,0
