year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,5,0
1912,7,0
1913,15,0
1914,10,0
1915,12,0
1916,20,0
1917,21,0
1918,21,0
1919,21,0
1920,17,0
1921,20,0
1922,21,0
1923,23,0
1924,25,0
1925,15,0
1926,15,0
1927,10,0
1928,16,0
1929,12,0
1930,0,0
1931,8,0
1932,13,0
1933,0,0
1934,7,0
1935,10,0
1936,10,0
1937,6,0
1938,8,0
1939,12,0
1940,8,0
1941,5,0
1942,14,0
1943,14,0
1944,6,0
1945,10,0
1946,12,0
1947,14,0
1948,9,0
1949,13,0
1950,5,0
1951,9,0
1952,8,0
1953,7,0
1954,8,0
1955,5,0
1956,7,0
1957,5,0
1958,7,0
1959,6,0
1960,8,0
1961,9,0
1962,5,0
1963,5,0
1964,7,0
1965,5,0
1966,5,0
1967,7,0
1968,6,0
1969,7,0
1970,0,0
1971,5,0
1972,8,0
1973,11,0
1974,10,0
1975,13,0
1976,10,0
1977,11,0
1978,0,0
1979,0,0
1980,5,0
1981,10,0
1982,8,0
1983,0,0
1984,0,0
1985,6,0
1986,16,0
1987,22,0
1988,13,0
1989,26,0
1990,28,0
1991,37,0
1992,33,0
1993,32,0
1994,49,0
1995,81,0
1996,66,0
1997,77,0
1998,109,0
1999,106,0
2000,129,0
2001,126,0
2002,110,0
2003,123,0
2004,115,0
2005,92,0
2006,111,0
2007,100,0
2008,106,0
2009,100,0
2010,86,0
2011,79,0
2012,55,0
2013,59,0
2014,56,0
2015,61,0
2016,59,0
2017,70,0
2018,44,0
2019,58,0
