year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,6
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,6
1902,0,6
1903,0,0
1904,0,5
1905,0,0
1906,0,9
1907,0,0
1908,0,5
1909,0,7
1910,0,11
1911,0,9
1912,0,22
1913,0,40
1914,0,28
1915,0,49
1916,0,40
1917,0,45
1918,0,39
1919,0,50
1920,0,62
1921,0,68
1922,6,59
1923,0,40
1924,0,62
1925,0,56
1926,0,41
1927,0,58
1928,6,53
1929,0,49
1930,0,59
1931,0,43
1932,0,38
1933,0,32
1934,0,48
1935,0,48
1936,0,30
1937,0,28
1938,0,32
1939,0,33
1940,0,25
1941,0,36
1942,0,34
1943,0,37
1944,0,27
1945,0,28
1946,0,38
1947,0,46
1948,0,36
1949,0,25
1950,0,36
1951,0,31
1952,0,32
1953,0,37
1954,0,34
1955,0,28
1956,0,24
1957,0,27
1958,0,20
1959,0,15
1960,0,18
1961,0,18
1962,0,24
1963,0,19
1964,0,22
1965,0,21
1966,0,16
1967,0,18
1968,0,9
1969,0,16
1970,0,23
1971,0,25
1972,0,14
1973,0,13
1974,0,18
1975,0,13
1976,0,12
1977,0,12
1978,0,16
1979,0,8
1980,0,10
1981,0,13
1982,0,8
1983,0,8
1984,0,11
1985,0,8
1986,0,17
1987,0,9
1988,0,5
1989,0,8
1990,0,13
1991,0,8
1992,0,10
1993,0,8
1994,0,13
1995,0,7
1996,0,7
1997,0,8
1998,0,8
1999,0,6
2000,0,11
2001,0,8
2002,0,10
2003,0,7
2004,0,8
2005,0,10
2006,0,12
2007,0,10
2008,0,8
2009,0,11
2010,0,9
2011,0,14
2012,0,0
2013,0,14
2014,0,10
2015,0,17
2016,0,9
2017,0,8
2018,0,9
2019,0,8
