year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,6
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,5
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,5
1907,0,7
1908,0,7
1909,0,5
1910,0,9
1911,0,10
1912,0,30
1913,0,34
1914,0,33
1915,0,66
1916,0,79
1917,0,66
1918,0,77
1919,0,75
1920,0,87
1921,0,96
1922,0,90
1923,0,99
1924,0,82
1925,0,79
1926,0,107
1927,0,80
1928,0,84
1929,0,77
1930,0,72
1931,0,74
1932,0,63
1933,0,64
1934,0,55
1935,0,41
1936,0,72
1937,0,63
1938,0,61
1939,0,52
1940,0,51
1941,0,58
1942,0,71
1943,0,53
1944,0,39
1945,0,52
1946,0,44
1947,0,51
1948,0,56
1949,0,54
1950,0,60
1951,0,51
1952,0,56
1953,0,52
1954,0,52
1955,0,59
1956,0,56
1957,0,44
1958,0,60
1959,0,47
1960,0,46
1961,0,43
1962,0,34
1963,0,41
1964,0,48
1965,0,48
1966,0,37
1967,0,45
1968,0,36
1969,8,54
1970,0,40
1971,0,39
1972,5,54
1973,7,32
1974,0,46
1975,0,39
1976,0,36
1977,0,38
1978,0,61
1979,0,66
1980,0,48
1981,0,35
1982,8,43
1983,11,42
1984,11,32
1985,18,44
1986,23,46
1987,19,31
1988,27,51
1989,36,67
1990,33,69
1991,33,57
1992,44,61
1993,56,69
1994,54,82
1995,57,77
1996,90,91
1997,128,119
1998,142,118
1999,90,87
2000,93,116
2001,107,108
2002,130,98
2003,139,109
2004,192,121
2005,211,118
2006,212,118
2007,258,143
2008,239,163
2009,360,153
2010,435,143
2011,470,149
2012,382,153
2013,479,486
2014,425,753
2015,408,724
2016,379,686
2017,381,650
2018,378,662
2019,396,659
