year,F,M
1880,0,26
1881,0,19
1882,0,27
1883,0,20
1884,0,22
1885,0,21
1886,0,24
1887,0,23
1888,0,20
1889,0,17
1890,0,17
1891,0,16
1892,0,35
1893,0,20
1894,0,25
1895,0,18
1896,0,31
1897,0,20
1898,0,22
1899,0,21
1900,0,22
1901,0,27
1902,0,24
1903,0,22
1904,0,21
1905,0,18
1906,0,30
1907,0,36
1908,0,28
1909,0,33
1910,0,30
1911,0,45
1912,0,95
1913,0,112
1914,0,149
1915,0,180
1916,0,193
1917,0,193
1918,0,185
1919,0,196
1920,0,217
1921,7,197
1922,0,196
1923,6,174
1924,6,163
1925,5,157
1926,0,131
1927,0,151
1928,0,157
1929,0,144
1930,0,156
1931,0,128
1932,0,123
1933,0,124
1934,0,128
1935,0,95
1936,0,120
1937,0,111
1938,0,95
1939,0,85
1940,0,100
1941,0,93
1942,0,71
1943,0,107
1944,0,76
1945,5,86
1946,0,91
1947,0,88
1948,0,102
1949,5,89
1950,0,98
1951,0,104
1952,0,95
1953,0,82
1954,0,97
1955,0,109
1956,0,85
1957,0,76
1958,0,69
1959,0,70
1960,0,53
1961,0,61
1962,0,52
1963,0,57
1964,0,62
1965,0,56
1966,0,45
1967,0,50
1968,0,41
1969,0,45
1970,5,54
1971,0,59
1972,0,54
1973,0,63
1974,5,46
1975,0,49
1976,0,63
1977,0,57
1978,0,56
1979,0,62
1980,0,45
1981,0,50
1982,0,63
1983,0,56
1984,0,55
1985,0,52
1986,0,42
1987,0,48
1988,0,42
1989,0,61
1990,0,82
1991,0,57
1992,0,49
1993,0,44
1994,0,51
1995,0,53
1996,0,58
1997,0,82
1998,0,100
1999,0,80
2000,0,127
2001,0,156
2002,0,210
2003,0,220
2004,0,236
2005,0,282
2006,6,336
2007,0,476
2008,11,632
2009,10,617
2010,10,654
2011,12,837
2012,11,970
2013,18,1098
2014,11,1117
2015,13,1283
2016,26,1510
2017,27,1699
2018,33,2194
2019,41,2416
