year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,6
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,7
1921,0,7
1922,0,0
1923,0,0
1924,0,6
1925,0,0
1926,0,0
1927,0,0
1928,0,6
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,10
1934,0,6
1935,0,0
1936,0,0
1937,0,5
1938,0,10
1939,0,0
1940,0,5
1941,0,6
1942,0,8
1943,0,6
1944,0,17
1945,0,11
1946,0,12
1947,0,14
1948,0,22
1949,0,30
1950,0,24
1951,0,28
1952,0,43
1953,0,51
1954,0,53
1955,0,42
1956,0,51
1957,0,54
1958,0,49
1959,0,52
1960,0,46
1961,0,34
1962,0,36
1963,0,38
1964,0,37
1965,0,32
1966,0,32
1967,0,33
1968,0,32
1969,0,38
1970,0,41
1971,0,33
1972,0,26
1973,0,28
1974,0,25
1975,0,34
1976,5,25
1977,8,25
1978,0,22
1979,0,21
1980,0,21
1981,0,25
1982,0,16
1983,0,16
1984,0,11
1985,0,15
1986,0,15
1987,0,14
1988,0,15
1989,6,10
1990,6,18
1991,0,26
1992,5,29
1993,5,19
1994,6,21
1995,0,22
1996,0,18
1997,0,17
1998,0,26
1999,0,17
2000,6,19
2001,0,26
2002,0,11
2003,0,16
2004,0,16
2005,0,13
2006,0,13
2007,0,17
2008,0,32
2009,0,14
2010,0,11
2011,0,12
2012,0,14
2013,0,8
2014,0,11
2015,0,12
2016,0,14
2017,0,6
2018,0,8
2019,0,0
