year,Girls,Boys
1880,72,0
1881,69,0
1882,68,0
1883,100,0
1884,95,0
1885,102,0
1886,120,0
1887,138,0
1888,133,0
1889,168,0
1890,138,0
1891,138,0
1892,150,0
1893,148,0
1894,136,0
1895,127,0
1896,121,0
1897,108,0
1898,130,0
1899,127,0
1900,113,0
1901,109,0
1902,104,0
1903,88,0
1904,101,0
1905,84,0
1906,102,0
1907,90,0
1908,85,0
1909,84,0
1910,95,0
1911,97,0
1912,120,0
1913,101,0
1914,142,0
1915,146,0
1916,170,0
1917,164,0
1918,180,0
1919,142,0
1920,146,0
1921,147,0
1922,140,0
1923,140,0
1924,113,0
1925,100,0
1926,88,0
1927,79,0
1928,57,0
1929,47,0
1930,47,0
1931,42,0
1932,47,0
1933,31,0
1934,38,0
1935,44,0
1936,37,0
1937,34,0
1938,28,0
1939,28,0
1940,25,0
1941,21,0
1942,22,0
1943,30,0
1944,16,0
1945,19,0
1946,11,0
1947,17,0
1948,17,0
1949,12,0
1950,12,0
1951,13,0
1952,9,0
1953,18,0
1954,9,0
1955,14,0
1956,14,0
1957,15,0
1958,16,0
1959,14,0
1960,10,0
1961,12,0
1962,9,0
1963,12,0
1964,16,0
1965,12,0
1966,12,0
1967,8,0
1968,10,0
1969,6,0
1970,11,0
1971,8,0
1972,6,0
1973,6,0
1974,11,0
1975,5,0
1976,5,0
1977,7,0
1978,8,0
1979,6,0
1980,0,0
1981,0,0
1982,0,0
1983,8,0
1984,7,0
1985,5,0
1986,0,0
1987,0,0
1988,5,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,12,0
1996,11,0
1997,7,0
1998,22,0
1999,13,0
2000,17,0
2001,20,0
2002,21,0
2003,24,0
2004,20,0
2005,12,0
2006,20,0
2007,19,0
2008,21,0
2009,40,0
2010,34,0
2011,34,0
2012,41,0
2013,33,0
2014,36,0
2015,52,0
2016,38,0
2017,33,0
2018,41,0
2019,38,0
