year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,9,0
1885,0,0
1886,7,0
1887,9,0
1888,9,7
1889,14,0
1890,18,9
1891,11,0
1892,10,5
1893,15,7
1894,12,5
1895,13,8
1896,18,12
1897,16,0
1898,18,6
1899,27,12
1900,32,7
1901,15,7
1902,20,8
1903,23,13
1904,23,15
1905,31,6
1906,36,12
1907,33,12
1908,46,9
1909,37,12
1910,42,27
1911,41,19
1912,42,26
1913,57,27
1914,64,36
1915,90,53
1916,84,45
1917,96,63
1918,91,74
1919,83,62
1920,86,63
1921,87,59
1922,92,67
1923,87,75
1924,88,79
1925,82,57
1926,87,63
1927,84,64
1928,78,79
1929,85,65
1930,86,63
1931,71,62
1932,87,97
1933,74,75
1934,64,119
1935,90,125
1936,63,112
1937,60,91
1938,75,106
1939,62,103
1940,54,88
1941,57,87
1942,46,100
1943,46,92
1944,59,84
1945,46,53
1946,40,91
1947,35,74
1948,39,71
1949,27,89
1950,30,57
1951,31,63
1952,21,54
1953,25,68
1954,22,64
1955,21,50
1956,16,62
1957,20,55
1958,14,60
1959,21,47
1960,13,46
1961,12,50
1962,18,61
1963,9,50
1964,11,42
1965,7,36
1966,6,37
1967,8,32
1968,6,39
1969,7,35
1970,13,28
1971,6,35
1972,7,24
1973,7,20
1974,0,17
1975,7,22
1976,7,28
1977,9,22
1978,13,13
1979,14,13
1980,7,26
1981,6,23
1982,0,24
1983,0,25
1984,9,14
1985,8,20
1986,7,13
1987,20,22
1988,22,10
1989,17,6
1990,0,8
1991,11,14
1992,8,11
1993,9,7
1994,14,11
1995,16,5
1996,7,7
1997,9,0
1998,7,6
1999,6,7
2000,12,7
2001,8,7
2002,0,7
2003,5,5
2004,9,11
2005,5,9
2006,0,7
2007,6,10
2008,6,7
2009,8,0
2010,9,0
2011,12,0
2012,5,0
2013,0,0
2014,8,0
2015,12,0
2016,11,6
2017,6,6
2018,11,5
2019,7,6
