year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,6,0
1916,7,0
1917,12,0
1918,9,0
1919,0,0
1920,14,0
1921,19,0
1922,13,0
1923,12,0
1924,9,0
1925,8,0
1926,12,0
1927,13,0
1928,8,0
1929,13,0
1930,7,0
1931,9,0
1932,11,0
1933,9,0
1934,10,0
1935,11,0
1936,14,0
1937,9,0
1938,8,0
1939,9,0
1940,22,0
1941,15,0
1942,17,0
1943,17,0
1944,15,0
1945,16,0
1946,27,0
1947,36,0
1948,25,0
1949,22,0
1950,26,0
1951,32,0
1952,29,0
1953,29,0
1954,42,0
1955,36,0
1956,40,0
1957,32,0
1958,50,0
1959,33,0
1960,28,0
1961,45,0
1962,19,0
1963,21,0
1964,18,0
1965,27,0
1966,17,0
1967,24,0
1968,17,0
1969,6,0
1970,7,0
1971,8,0
1972,8,0
1973,0,0
1974,8,0
1975,6,0
1976,9,0
1977,10,0
1978,8,0
1979,5,0
1980,5,0
1981,13,0
1982,0,0
1983,7,0
1984,7,0
1985,0,0
1986,0,0
1987,0,0
1988,5,0
1989,8,0
1990,0,0
1991,0,0
1992,0,0
1993,7,0
1994,0,0
1995,5,0
1996,0,0
1997,0,0
1998,5,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
