year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,5,0
1917,0,0
1918,5,0
1919,7,0
1920,7,0
1921,11,0
1922,11,0
1923,0,0
1924,0,0
1925,7,0
1926,7,0
1927,11,0
1928,10,0
1929,12,0
1930,11,0
1931,13,0
1932,5,0
1933,14,0
1934,13,0
1935,18,0
1936,13,0
1937,13,0
1938,21,0
1939,25,0
1940,20,0
1941,49,0
1942,37,0
1943,55,0
1944,86,0
1945,73,0
1946,76,0
1947,89,0
1948,79,0
1949,97,0
1950,114,0
1951,118,0
1952,165,0
1953,155,0
1954,179,0
1955,163,0
1956,184,0
1957,216,0
1958,194,0
1959,178,0
1960,190,0
1961,205,0
1962,178,0
1963,176,0
1964,164,0
1965,204,0
1966,151,0
1967,123,0
1968,93,0
1969,101,0
1970,87,0
1971,90,0
1972,56,0
1973,55,0
1974,64,0
1975,41,0
1976,47,0
1977,66,0
1978,57,0
1979,54,0
1980,68,0
1981,56,0
1982,55,0
1983,52,0
1984,60,0
1985,70,0
1986,59,0
1987,46,0
1988,68,0
1989,49,0
1990,34,0
1991,56,0
1992,29,0
1993,28,0
1994,34,0
1995,35,0
1996,26,0
1997,28,0
1998,22,0
1999,26,0
2000,29,0
2001,25,0
2002,15,0
2003,20,0
2004,18,0
2005,17,0
2006,22,0
2007,13,0
2008,19,0
2009,18,0
2010,17,0
2011,25,0
2012,16,0
2013,11,0
2014,8,0
2015,16,0
2016,11,0
2017,17,0
2018,13,0
2019,9,0
