year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,6
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,6
1892,0,0
1893,0,9
1894,0,0
1895,0,0
1896,0,0
1897,0,7
1898,0,8
1899,0,6
1900,0,11
1901,0,11
1902,0,15
1903,0,7
1904,0,16
1905,0,9
1906,0,12
1907,0,9
1908,0,19
1909,0,15
1910,0,14
1911,0,35
1912,0,74
1913,0,79
1914,0,97
1915,6,128
1916,0,155
1917,0,164
1918,0,182
1919,5,183
1920,0,172
1921,0,210
1922,0,219
1923,0,196
1924,5,237
1925,0,241
1926,8,237
1927,7,251
1928,11,280
1929,0,266
1930,0,311
1931,9,302
1932,12,350
1933,10,340
1934,5,324
1935,14,386
1936,11,337
1937,16,346
1938,12,343
1939,10,369
1940,13,315
1941,18,345
1942,17,302
1943,12,331
1944,11,219
1945,7,280
1946,11,325
1947,16,316
1948,14,297
1949,11,283
1950,8,289
1951,15,268
1952,8,306
1953,5,295
1954,13,338
1955,10,291
1956,11,288
1957,15,277
1958,13,286
1959,9,240
1960,14,232
1961,10,246
1962,19,223
1963,14,212
1964,9,226
1965,15,219
1966,13,221
1967,7,173
1968,22,181
1969,12,161
1970,11,182
1971,13,249
1972,12,238
1973,10,198
1974,12,226
1975,7,156
1976,10,166
1977,7,155
1978,12,141
1979,9,127
1980,8,119
1981,17,121
1982,15,120
1983,17,124
1984,12,108
1985,11,106
1986,18,86
1987,20,100
1988,20,125
1989,28,116
1990,27,117
1991,42,114
1992,26,108
1993,24,119
1994,29,112
1995,21,114
1996,23,101
1997,27,116
1998,32,98
1999,23,95
2000,27,88
2001,36,97
2002,37,80
2003,29,93
2004,38,84
2005,31,100
2006,40,96
2007,34,94
2008,41,78
2009,23,67
2010,26,69
2011,31,80
2012,32,86
2013,24,71
2014,11,81
2015,17,82
2016,16,70
2017,16,79
2018,9,86
2019,13,74
