year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,6,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,6,0
1960,10,0
1961,0,0
1962,5,0
1963,7,0
1964,15,0
1965,14,0
1966,20,0
1967,11,0
1968,24,5
1969,32,0
1970,40,8
1971,53,0
1972,83,8
1973,49,0
1974,59,5
1975,60,6
1976,67,0
1977,58,5
1978,53,0
1979,94,6
1980,103,9
1981,81,11
1982,70,11
1983,60,6
1984,58,11
1985,52,9
1986,67,6
1987,75,7
1988,60,6
1989,113,9
1990,126,11
1991,135,7
1992,104,7
1993,82,23
1994,61,6
1995,62,13
1996,56,13
1997,47,0
1998,33,0
1999,27,9
2000,30,5
2001,30,11
2002,40,11
2003,30,6
2004,68,7
2005,83,15
2006,81,6
2007,96,8
2008,88,7
2009,110,10
2010,73,12
2011,77,6
2012,97,14
2013,84,11
2014,72,9
2015,77,21
2016,71,14
2017,117,20
2018,98,25
2019,101,24
