year,F,M
1880,21,0
1881,25,0
1882,25,0
1883,21,0
1884,31,0
1885,44,0
1886,23,0
1887,38,0
1888,40,0
1889,30,0
1890,37,0
1891,18,0
1892,38,0
1893,35,0
1894,35,0
1895,39,0
1896,40,0
1897,38,0
1898,45,0
1899,28,0
1900,45,0
1901,34,0
1902,52,0
1903,43,0
1904,47,0
1905,46,0
1906,35,0
1907,46,0
1908,40,0
1909,46,0
1910,50,0
1911,59,0
1912,57,0
1913,66,0
1914,97,0
1915,106,0
1916,85,0
1917,112,0
1918,96,0
1919,96,0
1920,136,0
1921,113,0
1922,118,0
1923,121,0
1924,116,0
1925,88,0
1926,105,0
1927,92,0
1928,90,0
1929,79,0
1930,76,0
1931,72,0
1932,81,0
1933,66,0
1934,63,0
1935,68,0
1936,71,0
1937,62,0
1938,62,0
1939,64,0
1940,84,0
1941,76,0
1942,64,0
1943,75,0
1944,69,0
1945,71,0
1946,65,0
1947,85,0
1948,69,0
1949,79,0
1950,82,0
1951,71,0
1952,78,0
1953,70,0
1954,60,0
1955,91,0
1956,79,0
1957,64,0
1958,70,0
1959,66,0
1960,60,0
1961,71,0
1962,51,0
1963,73,0
1964,60,0
1965,51,0
1966,50,0
1967,49,0
1968,53,0
1969,64,0
1970,49,0
1971,55,0
1972,34,0
1973,43,0
1974,39,0
1975,55,0
1976,45,0
1977,44,0
1978,28,0
1979,35,0
1980,40,0
1981,32,0
1982,33,0
1983,18,0
1984,29,0
1985,24,0
1986,13,0
1987,35,0
1988,25,0
1989,17,0
1990,16,0
1991,23,0
1992,12,0
1993,17,0
1994,13,0
1995,7,0
1996,13,0
1997,13,0
1998,12,0
1999,8,0
2000,12,0
2001,9,0
2002,6,0
2003,8,0
2004,8,0
2005,5,0
2006,9,0
2007,6,0
2008,9,0
2009,5,0
2010,8,0
2011,0,0
2012,0,0
2013,5,0
2014,5,0
2015,0,0
2016,0,0
2017,5,0
2018,0,0
2019,7,0
