year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,5,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,8,0
1932,11,0
1933,15,0
1934,13,0
1935,12,0
1936,12,0
1937,16,0
1938,30,0
1939,17,0
1940,12,0
1941,22,0
1942,43,0
1943,32,0
1944,37,0
1945,36,0
1946,35,0
1947,43,0
1948,60,0
1949,65,0
1950,67,0
1951,52,0
1952,92,0
1953,89,0
1954,104,0
1955,83,0
1956,64,0
1957,64,0
1958,57,0
1959,60,0
1960,71,0
1961,80,0
1962,86,0
1963,93,0
1964,107,0
1965,98,0
1966,96,0
1967,108,0
1968,116,0
1969,140,0
1970,126,0
1971,115,0
1972,102,0
1973,113,0
1974,124,0
1975,135,0
1976,168,0
1977,423,0
1978,470,0
1979,387,0
1980,301,0
1981,255,0
1982,290,0
1983,244,0
1984,229,0
1985,231,0
1986,252,0
1987,216,0
1988,200,0
1989,207,0
1990,194,0
1991,238,0
1992,249,0
1993,250,0
1994,238,0
1995,188,0
1996,211,0
1997,201,0
1998,219,0
1999,179,0
2000,156,0
2001,139,0
2002,140,0
2003,104,0
2004,94,0
2005,122,0
2006,113,0
2007,97,0
2008,108,0
2009,100,0
2010,72,0
2011,77,0
2012,83,0
2013,100,0
2014,91,0
2015,73,0
2016,81,0
2017,62,0
2018,78,0
2019,72,0
