year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,5
1913,0,0
1914,0,6
1915,0,11
1916,0,7
1917,0,9
1918,0,7
1919,0,9
1920,0,7
1921,0,0
1922,0,7
1923,0,5
1924,0,7
1925,0,0
1926,0,13
1927,0,0
1928,0,10
1929,0,8
1930,0,0
1931,0,10
1932,0,5
1933,0,11
1934,0,5
1935,0,11
1936,0,8
1937,0,10
1938,0,0
1939,0,5
1940,0,8
1941,0,0
1942,0,7
1943,0,8
1944,0,0
1945,0,0
1946,0,8
1947,0,0
1948,0,6
1949,0,7
1950,0,6
1951,0,18
1952,0,7
1953,0,11
1954,0,8
1955,0,7
1956,0,10
1957,0,15
1958,0,20
1959,0,18
1960,0,21
1961,0,17
1962,0,11
1963,0,10
1964,0,10
1965,0,5
1966,0,8
1967,0,6
1968,0,10
1969,0,8
1970,0,16
1971,0,7
1972,0,17
1973,0,14
1974,0,14
1975,0,10
1976,0,16
1977,0,15
1978,0,14
1979,0,10
1980,0,5
1981,0,26
1982,0,17
1983,0,18
1984,0,17
1985,0,22
1986,0,26
1987,0,19
1988,0,25
1989,0,23
1990,0,29
1991,0,18
1992,0,27
1993,0,22
1994,0,25
1995,0,27
1996,0,33
1997,0,31
1998,0,38
1999,0,26
2000,0,26
2001,0,28
2002,0,40
2003,0,34
2004,0,27
2005,0,43
2006,0,48
2007,0,37
2008,0,52
2009,0,48
2010,0,49
2011,0,51
2012,5,51
2013,0,55
2014,0,57
2015,0,61
2016,0,67
2017,5,60
2018,5,75
2019,6,69
