year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,5
1899,0,0
1900,0,0
1901,0,0
1902,0,5
1903,0,0
1904,0,7
1905,0,0
1906,0,7
1907,0,0
1908,0,7
1909,0,5
1910,0,0
1911,5,0
1912,0,14
1913,0,17
1914,0,24
1915,0,20
1916,6,28
1917,0,30
1918,5,19
1919,0,26
1920,7,36
1921,0,36
1922,0,21
1923,0,26
1924,0,18
1925,0,23
1926,0,18
1927,0,19
1928,0,11
1929,6,12
1930,0,14
1931,0,18
1932,0,20
1933,0,13
1934,0,23
1935,0,15
1936,0,15
1937,5,13
1938,0,18
1939,0,10
1940,0,16
1941,0,24
1942,0,21
1943,0,14
1944,0,21
1945,0,14
1946,0,24
1947,0,17
1948,0,13
1949,0,15
1950,0,10
1951,0,18
1952,0,16
1953,0,13
1954,0,17
1955,0,7
1956,0,9
1957,0,11
1958,0,9
1959,0,11
1960,0,6
1961,0,11
1962,0,11
1963,0,8
1964,0,14
1965,0,11
1966,0,9
1967,0,11
1968,0,7
1969,0,7
1970,0,11
1971,0,8
1972,0,5
1973,0,8
1974,0,6
1975,0,9
1976,5,12
1977,8,20
1978,5,9
1979,6,6
1980,5,8
1981,0,17
1982,0,6
1983,0,7
1984,0,5
1985,5,9
1986,0,7
1987,0,10
1988,5,13
1989,5,12
1990,0,22
1991,0,15
1992,7,21
1993,0,19
1994,0,15
1995,0,20
1996,0,15
1997,9,11
1998,0,18
1999,6,15
2000,5,13
2001,8,22
2002,0,17
2003,5,20
2004,9,16
2005,8,26
2006,0,31
2007,0,26
2008,0,29
2009,7,28
2010,8,25
2011,0,34
2012,5,31
2013,0,36
2014,8,43
2015,8,48
2016,0,32
2017,8,36
2018,6,34
2019,6,46
