year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,5,0
1968,6,0
1969,0,0
1970,8,0
1971,7,0
1972,7,0
1973,10,0
1974,14,0
1975,16,0
1976,17,0
1977,15,0
1978,16,0
1979,12,0
1980,19,0
1981,20,0
1982,15,0
1983,15,0
1984,21,0
1985,11,0
1986,11,0
1987,26,0
1988,30,0
1989,27,0
1990,38,0
1991,34,0
1992,27,0
1993,30,6
1994,38,0
1995,38,0
1996,42,7
1997,42,5
1998,49,12
1999,64,10
2000,79,12
2001,82,9
2002,63,8
2003,74,12
2004,55,8
2005,60,18
2006,63,10
2007,72,24
2008,70,20
2009,65,10
2010,104,19
2011,125,20
2012,135,10
2013,134,18
2014,123,19
2015,104,21
2016,85,24
2017,66,19
2018,58,19
2019,52,15
