year,F,M
1880,11,0
1881,9,0
1882,12,0
1883,11,0
1884,16,0
1885,21,0
1886,13,0
1887,23,0
1888,30,0
1889,27,0
1890,27,0
1891,24,0
1892,37,5
1893,29,0
1894,31,0
1895,35,0
1896,32,0
1897,44,0
1898,34,0
1899,32,0
1900,39,6
1901,28,0
1902,35,0
1903,19,5
1904,37,5
1905,37,5
1906,29,0
1907,21,8
1908,41,0
1909,31,5
1910,46,0
1911,38,0
1912,48,0
1913,57,7
1914,52,12
1915,52,12
1916,54,10
1917,42,14
1918,58,10
1919,57,12
1920,50,13
1921,52,9
1922,57,9
1923,39,15
1924,44,6
1925,42,8
1926,44,11
1927,43,9
1928,42,16
1929,28,12
1930,33,12
1931,26,0
1932,21,13
1933,13,7
1934,18,7
1935,22,6
1936,25,10
1937,20,0
1938,17,16
1939,27,6
1940,24,0
1941,13,6
1942,22,8
1943,8,5
1944,10,0
1945,9,8
1946,7,7
1947,15,0
1948,15,6
1949,7,5
1950,12,5
1951,6,8
1952,11,0
1953,9,5
1954,8,5
1955,10,6
1956,12,0
1957,5,8
1958,6,0
1959,7,0
1960,7,0
1961,6,6
1962,6,0
1963,12,6
1964,6,7
1965,6,0
1966,0,0
1967,0,0
1968,10,0
1969,5,0
1970,0,5
1971,9,0
1972,0,0
1973,5,0
1974,7,0
1975,9,0
1976,6,0
1977,5,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,8,0
1983,0,0
1984,5,0
1985,7,0
1986,7,0
1987,7,0
1988,7,0
1989,10,0
1990,7,0
1991,11,0
1992,7,0
1993,10,0
1994,7,0
1995,7,0
1996,12,0
1997,18,0
1998,15,0
1999,18,0
2000,23,0
2001,22,0
2002,35,0
2003,18,0
2004,35,0
2005,28,0
2006,28,0
2007,38,0
2008,52,0
2009,42,0
2010,39,0
2011,43,0
2012,28,0
2013,38,0
2014,40,0
2015,37,0
2016,43,0
2017,40,0
2018,31,0
2019,35,0
