year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,5
1945,0,0
1946,0,5
1947,0,7
1948,0,9
1949,0,8
1950,0,14
1951,0,5
1952,0,16
1953,0,9
1954,0,13
1955,0,13
1956,0,16
1957,0,15
1958,0,13
1959,0,16
1960,0,11
1961,0,8
1962,0,10
1963,0,6
1964,0,12
1965,0,23
1966,0,16
1967,0,18
1968,0,17
1969,0,16
1970,0,20
1971,0,17
1972,5,28
1973,0,26
1974,5,26
1975,0,24
1976,12,31
1977,0,27
1978,6,34
1979,0,45
1980,0,43
1981,6,48
1982,8,49
1983,9,46
1984,5,32
1985,14,69
1986,7,65
1987,11,61
1988,9,79
1989,8,79
1990,6,70
1991,8,88
1992,10,74
1993,11,87
1994,8,84
1995,17,87
1996,10,85
1997,8,80
1998,19,93
1999,16,104
2000,8,101
2001,8,89
2002,8,96
2003,5,94
2004,5,100
2005,6,99
2006,5,123
2007,0,132
2008,0,132
2009,0,118
2010,0,136
2011,5,133
2012,6,164
2013,6,162
2014,7,150
2015,0,158
2016,8,215
2017,0,191
2018,0,164
2019,0,206
