year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,5,0
1890,7,0
1891,5,0
1892,0,0
1893,0,0
1894,5,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,5,0
1901,6,0
1902,0,0
1903,6,0
1904,5,0
1905,0,0
1906,0,0
1907,5,0
1908,7,0
1909,6,0
1910,14,0
1911,10,0
1912,14,0
1913,21,0
1914,39,0
1915,58,0
1916,73,0
1917,74,0
1918,97,0
1919,98,0
1920,113,0
1921,164,0
1922,191,0
1923,223,0
1924,195,0
1925,152,0
1926,134,0
1927,115,0
1928,112,0
1929,92,0
1930,92,0
1931,97,0
1932,71,0
1933,88,0
1934,110,0
1935,122,0
1936,129,0
1937,146,0
1938,143,0
1939,151,0
1940,163,0
1941,148,0
1942,217,0
1943,207,0
1944,208,0
1945,184,0
1946,190,0
1947,184,0
1948,194,0
1949,148,0
1950,178,0
1951,137,0
1952,150,0
1953,136,0
1954,114,0
1955,107,0
1956,96,0
1957,106,0
1958,95,0
1959,118,0
1960,139,0
1961,164,0
1962,157,0
1963,155,0
1964,124,0
1965,100,0
1966,86,0
1967,66,0
1968,57,0
1969,48,0
1970,70,0
1971,56,0
1972,45,0
1973,44,0
1974,39,0
1975,41,0
1976,41,0
1977,37,0
1978,33,0
1979,47,0
1980,37,0
1981,36,0
1982,42,0
1983,32,0
1984,28,0
1985,35,0
1986,44,0
1987,44,0
1988,39,0
1989,29,0
1990,27,0
1991,33,0
1992,40,0
1993,37,0
1994,43,0
1995,50,0
1996,86,0
1997,81,0
1998,123,0
1999,116,0
2000,136,0
2001,132,0
2002,183,0
2003,226,0
2004,230,0
2005,247,0
2006,247,0
2007,291,0
2008,285,0
2009,309,0
2010,232,0
2011,212,0
2012,212,0
2013,191,0
2014,196,0
2015,197,0
2016,220,0
2017,181,0
2018,176,0
2019,190,0
