year,F,M
1880,16,0
1881,16,0
1882,29,0
1883,28,0
1884,25,0
1885,31,0
1886,33,0
1887,41,0
1888,49,0
1889,36,0
1890,46,0
1891,45,0
1892,52,0
1893,65,0
1894,51,0
1895,66,0
1896,67,0
1897,56,0
1898,78,0
1899,65,0
1900,91,0
1901,73,0
1902,75,0
1903,69,0
1904,74,0
1905,84,0
1906,90,0
1907,95,0
1908,105,0
1909,87,0
1910,106,0
1911,89,0
1912,118,0
1913,156,0
1914,141,0
1915,156,0
1916,208,0
1917,203,0
1918,212,0
1919,164,0
1920,169,0
1921,164,0
1922,142,0
1923,127,0
1924,139,0
1925,122,0
1926,134,0
1927,95,0
1928,97,0
1929,100,0
1930,99,0
1931,75,0
1932,82,0
1933,70,0
1934,68,0
1935,45,0
1936,49,0
1937,36,0
1938,46,0
1939,48,0
1940,47,0
1941,43,0
1942,52,0
1943,42,0
1944,26,0
1945,18,0
1946,28,0
1947,28,0
1948,27,0
1949,17,0
1950,18,0
1951,16,0
1952,17,0
1953,18,0
1954,8,0
1955,10,0
1956,14,0
1957,6,0
1958,11,0
1959,10,0
1960,10,0
1961,9,0
1962,11,0
1963,6,0
1964,11,0
1965,5,0
1966,0,0
1967,7,0
1968,0,0
1969,5,0
1970,0,0
1971,5,0
1972,7,0
1973,0,0
1974,0,0
1975,0,0
1976,7,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,5,0
1983,5,0
1984,6,0
1985,5,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,5,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,9,0
2000,0,0
2001,0,0
2002,8,0
2003,6,0
2004,6,0
2005,0,0
2006,12,0
2007,0,0
2008,15,0
2009,10,0
2010,16,0
2011,10,0
2012,22,0
2013,21,0
2014,23,0
2015,35,0
2016,34,0
2017,28,0
2018,25,0
2019,37,0
