year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,9,0
1905,6,0
1906,0,0
1907,5,0
1908,10,0
1909,6,0
1910,11,0
1911,11,0
1912,16,0
1913,21,0
1914,11,0
1915,26,0
1916,32,0
1917,26,0
1918,28,0
1919,22,0
1920,35,0
1921,36,0
1922,32,0
1923,32,0
1924,32,0
1925,21,0
1926,33,0
1927,27,0
1928,29,0
1929,19,0
1930,27,0
1931,18,0
1932,24,0
1933,26,0
1934,14,0
1935,16,0
1936,14,0
1937,13,0
1938,11,0
1939,10,0
1940,17,0
1941,11,0
1942,13,0
1943,14,0
1944,9,0
1945,6,0
1946,13,0
1947,7,0
1948,12,0
1949,10,0
1950,8,0
1951,14,0
1952,12,0
1953,5,0
1954,7,0
1955,12,0
1956,9,0
1957,11,0
1958,14,0
1959,20,0
1960,13,0
1961,12,0
1962,16,0
1963,14,0
1964,14,0
1965,10,0
1966,15,0
1967,9,0
1968,9,0
1969,6,0
1970,6,0
1971,8,0
1972,7,0
1973,6,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,6,0
1979,6,0
1980,8,0
1981,0,0
1982,7,0
1983,0,0
1984,7,0
1985,0,0
1986,0,0
1987,6,0
1988,9,0
1989,8,0
1990,10,0
1991,11,0
1992,0,0
1993,10,0
1994,6,0
1995,12,0
1996,14,0
1997,5,0
1998,0,0
1999,9,0
2000,9,0
2001,12,0
2002,7,0
2003,6,0
2004,11,0
2005,9,0
2006,7,0
2007,11,0
2008,9,0
2009,10,0
2010,8,0
2011,5,0
2012,7,0
2013,0,0
2014,5,0
2015,6,0
2016,8,0
2017,5,0
2018,5,0
2019,0,0
