year,F,M
1880,46,0
1881,52,0
1882,76,0
1883,94,0
1884,105,0
1885,97,0
1886,128,0
1887,155,0
1888,164,0
1889,182,0
1890,154,0
1891,137,0
1892,177,0
1893,169,0
1894,177,5
1895,150,0
1896,151,0
1897,137,0
1898,151,0
1899,123,0
1900,134,0
1901,107,0
1902,104,0
1903,112,0
1904,96,0
1905,87,0
1906,101,0
1907,103,0
1908,91,0
1909,95,0
1910,88,0
1911,93,0
1912,125,0
1913,119,0
1914,93,0
1915,122,0
1916,131,0
1917,103,0
1918,103,0
1919,99,0
1920,82,0
1921,84,0
1922,74,0
1923,81,0
1924,81,0
1925,64,0
1926,55,0
1927,58,0
1928,33,0
1929,33,0
1930,36,0
1931,27,0
1932,29,0
1933,28,0
1934,26,0
1935,17,0
1936,20,0
1937,18,0
1938,23,0
1939,27,0
1940,29,0
1941,31,0
1942,32,0
1943,32,0
1944,25,0
1945,21,0
1946,24,0
1947,21,0
1948,35,0
1949,20,0
1950,15,0
1951,16,0
1952,30,0
1953,23,0
1954,34,0
1955,23,0
1956,28,0
1957,28,0
1958,34,0
1959,26,0
1960,26,0
1961,33,0
1962,34,0
1963,26,0
1964,19,0
1965,19,0
1966,19,0
1967,15,0
1968,8,0
1969,20,0
1970,19,0
1971,18,0
1972,15,0
1973,20,0
1974,14,0
1975,11,0
1976,22,0
1977,26,0
1978,33,0
1979,25,0
1980,28,0
1981,38,0
1982,29,0
1983,27,0
1984,38,0
1985,27,0
1986,29,0
1987,29,0
1988,28,0
1989,20,0
1990,16,0
1991,12,0
1992,16,0
1993,14,0
1994,11,0
1995,11,0
1996,14,0
1997,14,0
1998,8,0
1999,11,0
2000,9,0
2001,10,0
2002,14,0
2003,12,0
2004,5,0
2005,18,0
2006,6,0
2007,8,0
2008,7,0
2009,8,0
2010,7,0
2011,7,0
2012,6,0
2013,7,0
2014,8,0
2015,6,0
2016,6,0
2017,0,0
2018,7,0
2019,5,0
