year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,6
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,6
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,5
1903,0,0
1904,0,0
1905,0,0
1906,0,7
1907,0,8
1908,0,5
1909,0,7
1910,0,7
1911,0,11
1912,0,11
1913,0,27
1914,0,12
1915,0,16
1916,0,25
1917,0,22
1918,0,39
1919,0,34
1920,0,40
1921,0,32
1922,0,22
1923,0,45
1924,0,34
1925,0,42
1926,0,36
1927,0,42
1928,0,47
1929,0,43
1930,0,43
1931,0,42
1932,0,37
1933,0,25
1934,0,30
1935,0,35
1936,0,27
1937,0,35
1938,0,26
1939,0,35
1940,0,29
1941,0,33
1942,0,33
1943,0,41
1944,0,41
1945,0,46
1946,0,53
1947,0,54
1948,0,52
1949,0,65
1950,0,50
1951,0,48
1952,0,63
1953,0,51
1954,0,70
1955,0,55
1956,0,53
1957,0,52
1958,0,76
1959,0,83
1960,0,67
1961,0,69
1962,0,75
1963,0,77
1964,0,81
1965,0,83
1966,0,70
1967,0,85
1968,0,74
1969,0,93
1970,0,93
1971,0,105
1972,0,106
1973,0,113
1974,0,115
1975,0,111
1976,0,131
1977,0,93
1978,0,91
1979,0,115
1980,0,144
1981,0,145
1982,0,115
1983,0,127
1984,0,102
1985,0,109
1986,0,157
1987,0,124
1988,0,164
1989,0,180
1990,0,178
1991,0,193
1992,0,162
1993,0,202
1994,0,236
1995,0,240
1996,0,212
1997,0,192
1998,0,193
1999,0,169
2000,0,173
2001,0,189
2002,0,195
2003,0,164
2004,0,197
2005,0,182
2006,0,188
2007,0,202
2008,0,170
2009,0,167
2010,0,140
2011,0,137
2012,0,118
2013,0,132
2014,0,108
2015,0,131
2016,0,137
2017,0,125
2018,0,140
2019,0,164
