year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,5
1894,0,5
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,6
1911,0,0
1912,0,9
1913,0,0
1914,0,7
1915,0,11
1916,0,8
1917,0,5
1918,0,12
1919,0,8
1920,0,10
1921,0,9
1922,0,7
1923,0,13
1924,0,7
1925,0,13
1926,0,16
1927,0,10
1928,0,5
1929,0,9
1930,0,11
1931,0,10
1932,0,6
1933,0,14
1934,0,8
1935,0,14
1936,0,15
1937,0,10
1938,0,10
1939,0,11
1940,0,13
1941,0,12
1942,0,9
1943,0,12
1944,0,10
1945,0,10
1946,0,9
1947,0,14
1948,0,18
1949,0,12
1950,0,15
1951,0,12
1952,0,17
1953,0,10
1954,0,10
1955,0,9
1956,0,9
1957,0,19
1958,0,24
1959,0,16
1960,0,19
1961,0,16
1962,0,16
1963,0,18
1964,0,15
1965,0,21
1966,0,13
1967,0,8
1968,0,28
1969,0,23
1970,0,24
1971,5,23
1972,0,24
1973,0,24
1974,0,31
1975,6,30
1976,6,15
1977,5,28
1978,8,36
1979,0,34
1980,9,37
1981,6,29
1982,10,38
1983,6,26
1984,9,35
1985,8,36
1986,8,40
1987,0,44
1988,0,96
1989,0,87
1990,12,63
1991,0,62
1992,8,56
1993,6,67
1994,16,73
1995,10,64
1996,9,66
1997,20,85
1998,15,75
1999,17,72
2000,24,86
2001,13,86
2002,17,67
2003,15,94
2004,14,76
2005,25,94
2006,22,94
2007,13,99
2008,18,99
2009,15,137
2010,28,311
2011,27,990
2012,48,2581
2013,40,3192
2014,46,3348
2015,55,3295
2016,32,2609
2017,27,2328
2018,23,2098
2019,14,1658
