year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,6,0
1891,12,5
1892,13,5
1893,19,0
1894,10,0
1895,14,0
1896,14,0
1897,18,0
1898,17,9
1899,18,0
1900,30,5
1901,20,0
1902,21,0
1903,20,0
1904,21,0
1905,25,7
1906,27,5
1907,32,5
1908,30,5
1909,36,7
1910,40,0
1911,27,6
1912,54,13
1913,64,17
1914,79,28
1915,96,22
1916,104,33
1917,116,22
1918,113,33
1919,105,39
1920,104,25
1921,112,24
1922,119,31
1923,108,26
1924,116,32
1925,93,32
1926,86,17
1927,99,18
1928,71,18
1929,69,21
1930,62,36
1931,69,16
1932,74,12
1933,65,9
1934,64,19
1935,62,14
1936,59,19
1937,47,25
1938,55,21
1939,49,12
1940,52,20
1941,49,18
1942,38,8
1943,54,17
1944,33,12
1945,31,10
1946,40,9
1947,34,15
1948,36,10
1949,25,10
1950,34,14
1951,39,19
1952,24,11
1953,19,6
1954,22,8
1955,26,9
1956,19,10
1957,25,6
1958,28,5
1959,14,7
1960,23,0
1961,17,5
1962,22,7
1963,26,0
1964,25,0
1965,19,6
1966,26,0
1967,33,7
1968,17,0
1969,16,8
1970,15,5
1971,16,0
1972,10,0
1973,21,0
1974,7,0
1975,15,6
1976,15,0
1977,12,6
1978,9,0
1979,10,0
1980,17,0
1981,6,0
1982,8,0
1983,10,5
1984,11,0
1985,11,0
1986,10,0
1987,6,0
1988,15,0
1989,13,0
1990,10,0
1991,13,0
1992,10,0
1993,13,0
1994,12,0
1995,0,0
1996,16,0
1997,12,0
1998,11,0
1999,14,0
2000,26,0
2001,24,0
2002,33,0
2003,24,0
2004,38,7
2005,35,0
2006,24,0
2007,33,0
2008,38,0
2009,49,0
2010,47,0
2011,48,0
2012,53,5
2013,50,6
2014,59,0
2015,70,0
2016,79,9
2017,66,0
2018,82,0
2019,57,0
