year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,5
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,5
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,5
1960,0,9
1961,0,0
1962,0,10
1963,0,5
1964,0,7
1965,0,7
1966,0,6
1967,0,10
1968,0,13
1969,0,13
1970,0,11
1971,0,14
1972,0,15
1973,0,15
1974,0,21
1975,0,20
1976,0,18
1977,0,29
1978,0,22
1979,0,21
1980,0,33
1981,0,32
1982,0,30
1983,0,19
1984,0,25
1985,0,21
1986,0,20
1987,0,19
1988,0,24
1989,0,26
1990,0,20
1991,0,24
1992,0,21
1993,0,21
1994,0,33
1995,0,34
1996,0,34
1997,0,63
1998,0,61
1999,0,55
2000,0,73
2001,0,88
2002,0,87
2003,0,71
2004,0,83
2005,0,80
2006,0,92
2007,0,97
2008,0,97
2009,0,96
2010,0,104
2011,0,136
2012,0,130
2013,0,130
2014,0,110
2015,0,101
2016,0,119
2017,0,109
2018,0,105
2019,0,95
