year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,5,0
1890,6,0
1891,7,0
1892,6,0
1893,5,0
1894,0,0
1895,0,0
1896,7,0
1897,7,0
1898,8,0
1899,0,0
1900,9,0
1901,5,0
1902,10,0
1903,0,0
1904,9,0
1905,14,0
1906,12,0
1907,7,0
1908,14,0
1909,12,0
1910,19,0
1911,30,0
1912,30,0
1913,26,0
1914,40,0
1915,49,0
1916,45,0
1917,50,0
1918,69,0
1919,64,0
1920,57,0
1921,50,0
1922,51,0
1923,64,0
1924,81,0
1925,56,0
1926,82,0
1927,68,0
1928,71,0
1929,88,0
1930,78,0
1931,97,0
1932,79,0
1933,132,0
1934,123,0
1935,124,0
1936,134,0
1937,112,0
1938,92,0
1939,98,0
1940,79,0
1941,96,0
1942,84,0
1943,88,0
1944,86,0
1945,88,0
1946,122,0
1947,127,0
1948,163,0
1949,184,0
1950,190,0
1951,255,0
1952,243,0
1953,251,0
1954,296,0
1955,315,0
1956,283,0
1957,317,0
1958,345,0
1959,394,0
1960,475,0
1961,479,0
1962,451,0
1963,397,0
1964,371,0
1965,377,0
1966,311,0
1967,302,0
1968,278,0
1969,278,0
1970,286,0
1971,219,0
1972,209,0
1973,172,0
1974,156,0
1975,161,0
1976,136,0
1977,158,0
1978,136,0
1979,138,0
1980,126,0
1981,127,0
1982,126,0
1983,98,0
1984,89,0
1985,93,0
1986,71,0
1987,75,0
1988,60,0
1989,84,0
1990,62,0
1991,66,0
1992,77,0
1993,45,0
1994,46,0
1995,46,0
1996,39,0
1997,37,0
1998,29,0
1999,27,0
2000,27,0
2001,23,0
2002,28,0
2003,16,0
2004,21,0
2005,21,0
2006,20,0
2007,25,0
2008,18,0
2009,22,0
2010,17,0
2011,11,0
2012,23,0
2013,11,0
2014,15,0
2015,22,0
2016,14,0
2017,12,0
2018,11,0
2019,13,0
