year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,6
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,11
1915,0,6
1916,0,11
1917,0,8
1918,0,10
1919,0,8
1920,0,13
1921,0,10
1922,0,10
1923,0,8
1924,0,8
1925,0,0
1926,0,5
1927,0,10
1928,0,8
1929,0,9
1930,0,11
1931,0,10
1932,0,8
1933,0,9
1934,0,9
1935,0,5
1936,0,7
1937,0,9
1938,0,7
1939,0,10
1940,0,9
1941,0,6
1942,0,17
1943,0,11
1944,0,14
1945,0,6
1946,0,8
1947,0,19
1948,0,7
1949,0,12
1950,0,5
1951,0,13
1952,0,11
1953,0,16
1954,0,8
1955,0,18
1956,0,13
1957,0,20
1958,0,26
1959,0,16
1960,0,24
1961,0,23
1962,0,16
1963,0,29
1964,6,21
1965,0,31
1966,0,35
1967,0,38
1968,9,42
1969,15,54
1970,12,63
1971,12,59
1972,18,50
1973,13,51
1974,17,51
1975,18,47
1976,18,54
1977,21,58
1978,24,62
1979,19,67
1980,24,86
1981,29,95
1982,34,97
1983,27,93
1984,27,107
1985,33,117
1986,24,108
1987,31,136
1988,24,118
1989,30,131
1990,25,121
1991,18,133
1992,24,129
1993,22,112
1994,16,118
1995,27,122
1996,26,114
1997,30,114
1998,26,130
1999,37,116
2000,27,129
2001,30,121
2002,30,107
2003,39,122
2004,40,112
2005,40,128
2006,32,151
2007,28,141
2008,42,125
2009,26,132
2010,51,142
2011,103,113
2012,88,115
2013,78,99
2014,99,104
2015,78,106
2016,61,106
2017,43,93
2018,49,102
2019,49,88
