year,Boys,Girls
1880,0,7
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,5
1888,0,0
1889,0,0
1890,0,10
1891,0,6
1892,0,6
1893,0,0
1894,0,0
1895,0,0
1896,0,6
1897,0,0
1898,0,5
1899,0,7
1900,0,10
1901,0,9
1902,0,0
1903,0,10
1904,0,5
1905,0,6
1906,0,16
1907,0,13
1908,0,11
1909,0,13
1910,0,23
1911,0,18
1912,0,24
1913,0,12
1914,0,30
1915,0,34
1916,0,44
1917,0,66
1918,0,58
1919,0,63
1920,0,84
1921,0,75
1922,0,87
1923,0,87
1924,0,121
1925,0,102
1926,0,71
1927,0,94
1928,0,117
1929,0,131
1930,0,102
1931,0,105
1932,0,81
1933,0,89
1934,0,103
1935,0,96
1936,0,94
1937,5,82
1938,0,75
1939,0,82
1940,0,91
1941,0,96
1942,0,79
1943,0,91
1944,0,92
1945,0,98
1946,0,124
1947,0,121
1948,0,116
1949,0,148
1950,0,136
1951,0,125
1952,0,125
1953,0,147
1954,0,139
1955,5,135
1956,0,131
1957,0,131
1958,0,146
1959,0,103
1960,0,131
1961,0,110
1962,0,131
1963,0,139
1964,0,170
1965,0,147
1966,0,120
1967,0,130
1968,0,159
1969,0,146
1970,0,165
1971,0,156
1972,0,143
1973,0,145
1974,0,166
1975,0,151
1976,0,174
1977,5,171
1978,0,154
1979,0,178
1980,0,179
1981,6,167
1982,0,175
1983,0,156
1984,0,157
1985,0,141
1986,5,166
1987,0,152
1988,0,139
1989,0,148
1990,0,163
1991,5,171
1992,0,195
1993,0,176
1994,0,193
1995,0,190
1996,0,198
1997,0,176
1998,0,166
1999,0,177
2000,0,174
2001,0,152
2002,0,147
2003,0,161
2004,0,156
2005,0,152
2006,0,182
2007,0,165
2008,0,146
2009,0,119
2010,0,107
2011,0,125
2012,0,106
2013,0,118
2014,0,92
2015,0,87
2016,0,79
2017,0,104
2018,0,86
2019,0,104
