year,Girls,Boys
1880,0,5
1881,0,0
1882,0,0
1883,0,6
1884,0,7
1885,0,9
1886,0,7
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,5
1894,0,0
1895,0,0
1896,0,6
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,6
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,6
1912,0,11
1913,0,15
1914,0,18
1915,0,23
1916,0,21
1917,0,21
1918,0,23
1919,0,24
1920,0,23
1921,0,19
1922,0,16
1923,0,34
1924,0,21
1925,0,25
1926,0,22
1927,0,26
1928,0,25
1929,0,15
1930,0,24
1931,0,16
1932,0,16
1933,0,15
1934,0,14
1935,0,15
1936,0,14
1937,0,17
1938,0,13
1939,0,13
1940,0,14
1941,0,13
1942,0,15
1943,0,18
1944,0,10
1945,0,11
1946,0,18
1947,0,20
1948,0,14
1949,0,9
1950,0,8
1951,0,19
1952,0,10
1953,0,13
1954,0,15
1955,0,12
1956,0,18
1957,0,18
1958,0,15
1959,0,15
1960,0,9
1961,0,16
1962,0,10
1963,0,9
1964,0,16
1965,0,14
1966,0,10
1967,0,11
1968,0,7
1969,0,5
1970,0,8
1971,0,7
1972,0,6
1973,0,5
1974,0,5
1975,0,0
1976,0,5
1977,0,0
1978,0,8
1979,0,6
1980,0,11
1981,0,0
1982,0,0
1983,0,0
1984,0,12
1985,0,0
1986,0,8
1987,0,0
1988,0,8
1989,0,7
1990,0,6
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
