year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,6,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,5,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,7,0
1933,0,0
1934,0,0
1935,0,0
1936,7,0
1937,7,0
1938,10,0
1939,11,0
1940,8,0
1941,6,0
1942,14,0
1943,16,0
1944,12,0
1945,9,0
1946,27,0
1947,25,0
1948,27,0
1949,25,0
1950,27,0
1951,34,0
1952,37,0
1953,41,0
1954,52,0
1955,57,0
1956,51,0
1957,55,0
1958,78,0
1959,92,0
1960,97,0
1961,94,0
1962,108,0
1963,101,0
1964,111,0
1965,117,0
1966,108,0
1967,74,0
1968,89,0
1969,63,0
1970,59,0
1971,67,0
1972,52,0
1973,59,0
1974,60,0
1975,47,0
1976,64,0
1977,74,0
1978,76,0
1979,83,0
1980,87,0
1981,82,0
1982,86,0
1983,83,0
1984,83,0
1985,100,0
1986,73,0
1987,91,0
1988,80,0
1989,87,0
1990,98,0
1991,96,0
1992,89,0
1993,98,0
1994,100,0
1995,97,0
1996,113,0
1997,107,0
1998,116,0
1999,119,0
2000,132,0
2001,129,0
2002,114,0
2003,123,0
2004,118,0
2005,109,0
2006,106,0
2007,91,0
2008,98,0
2009,89,0
2010,82,0
2011,79,0
2012,86,0
2013,75,0
2014,86,0
2015,80,0
2016,79,0
2017,75,0
2018,73,0
2019,77,0
