year,F,M
1880,0,34
1881,0,42
1882,0,38
1883,0,40
1884,0,38
1885,0,32
1886,0,35
1887,0,23
1888,0,42
1889,0,24
1890,0,28
1891,0,29
1892,0,32
1893,0,30
1894,0,29
1895,0,27
1896,0,42
1897,0,26
1898,0,38
1899,0,32
1900,0,38
1901,0,35
1902,0,29
1903,0,52
1904,0,41
1905,0,30
1906,0,50
1907,0,43
1908,0,34
1909,0,52
1910,0,53
1911,0,84
1912,0,163
1913,0,207
1914,0,244
1915,0,328
1916,5,358
1917,0,398
1918,5,450
1919,0,456
1920,0,433
1921,5,503
1922,6,479
1923,5,495
1924,0,551
1925,0,597
1926,5,559
1927,0,545
1928,5,518
1929,0,545
1930,0,560
1931,0,473
1932,7,440
1933,0,427
1934,0,433
1935,0,399
1936,0,434
1937,0,411
1938,0,384
1939,0,312
1940,0,345
1941,0,334
1942,0,317
1943,0,304
1944,0,293
1945,0,273
1946,0,285
1947,0,293
1948,0,247
1949,0,269
1950,0,252
1951,0,216
1952,0,217
1953,0,222
1954,0,193
1955,0,182
1956,0,191
1957,0,196
1958,0,158
1959,0,171
1960,0,186
1961,5,182
1962,0,153
1963,0,198
1964,0,162
1965,0,160
1966,0,152
1967,0,129
1968,0,120
1969,0,117
1970,0,121
1971,0,119
1972,0,112
1973,0,88
1974,0,86
1975,0,79
1976,0,82
1977,0,98
1978,0,102
1979,0,94
1980,0,98
1981,0,90
1982,0,75
1983,0,70
1984,0,60
1985,0,56
1986,0,63
1987,0,56
1988,0,51
1989,0,54
1990,0,43
1991,0,45
1992,0,31
1993,0,36
1994,0,36
1995,0,25
1996,0,37
1997,0,21
1998,0,25
1999,0,24
2000,0,21
2001,0,22
2002,0,24
2003,0,23
2004,0,30
2005,0,31
2006,0,25
2007,0,29
2008,0,19
2009,0,26
2010,0,26
2011,0,27
2012,0,36
2013,0,30
2014,0,27
2015,0,36
2016,0,25
2017,0,25
2018,0,22
2019,0,24
