year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,9,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,5,0
1906,5,0
1907,0,0
1908,0,0
1909,9,0
1910,17,0
1911,18,0
1912,26,0
1913,32,0
1914,41,0
1915,53,0
1916,56,0
1917,51,0
1918,93,0
1919,65,0
1920,81,0
1921,70,0
1922,59,0
1923,73,0
1924,85,0
1925,89,0
1926,81,0
1927,64,0
1928,85,0
1929,67,0
1930,73,0
1931,68,0
1932,57,0
1933,89,0
1934,87,0
1935,74,0
1936,74,0
1937,50,0
1938,59,0
1939,54,0
1940,54,0
1941,55,0
1942,64,0
1943,66,0
1944,51,0
1945,48,0
1946,65,0
1947,56,0
1948,51,0
1949,74,0
1950,70,0
1951,88,0
1952,92,0
1953,96,0
1954,117,0
1955,88,0
1956,89,0
1957,76,0
1958,79,0
1959,76,0
1960,80,0
1961,73,0
1962,83,0
1963,91,0
1964,74,0
1965,67,0
1966,67,0
1967,58,0
1968,59,0
1969,48,0
1970,54,0
1971,48,0
1972,34,0
1973,39,0
1974,34,0
1975,21,0
1976,26,0
1977,21,0
1978,19,0
1979,26,0
1980,21,0
1981,26,0
1982,16,0
1983,28,0
1984,19,0
1985,15,0
1986,16,0
1987,12,0
1988,7,0
1989,13,0
1990,16,0
1991,11,0
1992,6,0
1993,5,0
1994,5,0
1995,7,0
1996,0,0
1997,5,0
1998,0,0
1999,0,0
2000,5,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
