year,F,M
1880,29,0
1881,27,0
1882,27,0
1883,28,0
1884,43,0
1885,67,0
1886,63,0
1887,49,0
1888,62,0
1889,53,0
1890,62,0
1891,58,0
1892,93,0
1893,88,0
1894,72,0
1895,72,0
1896,69,0
1897,68,0
1898,73,0
1899,83,0
1900,113,0
1901,66,0
1902,101,0
1903,72,0
1904,90,0
1905,94,0
1906,67,0
1907,103,0
1908,67,0
1909,79,0
1910,108,0
1911,103,0
1912,94,0
1913,124,0
1914,132,0
1915,175,0
1916,168,5
1917,167,0
1918,155,0
1919,164,0
1920,164,0
1921,163,8
1922,151,0
1923,137,5
1924,181,0
1925,160,0
1926,140,0
1927,142,0
1928,125,0
1929,95,5
1930,96,0
1931,96,0
1932,95,7
1933,65,0
1934,51,0
1935,73,0
1936,50,0
1937,70,0
1938,61,0
1939,56,0
1940,50,0
1941,43,0
1942,60,0
1943,48,0
1944,33,0
1945,40,0
1946,41,0
1947,43,0
1948,28,0
1949,28,0
1950,36,0
1951,32,0
1952,28,0
1953,26,0
1954,30,0
1955,35,0
1956,22,0
1957,24,0
1958,16,0
1959,22,0
1960,18,0
1961,15,0
1962,15,0
1963,12,0
1964,8,0
1965,10,0
1966,10,0
1967,7,0
1968,6,0
1969,7,0
1970,7,0
1971,0,0
1972,0,0
1973,0,0
1974,5,0
1975,0,0
1976,5,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,6,0
1982,0,0
1983,5,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
