year,Boys,Girls
1880,0,44
1881,0,40
1882,0,52
1883,0,48
1884,0,62
1885,0,43
1886,0,65
1887,0,58
1888,0,69
1889,0,54
1890,0,44
1891,0,49
1892,0,70
1893,0,63
1894,0,52
1895,0,55
1896,0,58
1897,0,58
1898,0,73
1899,0,50
1900,0,83
1901,0,34
1902,0,50
1903,0,50
1904,0,53
1905,0,70
1906,0,71
1907,0,64
1908,0,58
1909,0,62
1910,0,71
1911,0,99
1912,0,159
1913,0,185
1914,0,241
1915,0,276
1916,7,265
1917,0,298
1918,0,299
1919,0,304
1920,5,263
1921,7,289
1922,0,264
1923,8,259
1924,0,275
1925,8,230
1926,5,214
1927,7,193
1928,0,207
1929,0,206
1930,0,216
1931,0,181
1932,0,164
1933,0,180
1934,0,200
1935,0,184
1936,0,206
1937,0,209
1938,0,183
1939,5,188
1940,0,194
1941,0,178
1942,0,179
1943,0,220
1944,5,220
1945,6,211
1946,0,225
1947,6,267
1948,0,255
1949,0,219
1950,0,264
1951,0,260
1952,0,283
1953,0,297
1954,6,259
1955,0,275
1956,0,259
1957,6,273
1958,0,263
1959,0,238
1960,5,267
1961,0,223
1962,0,211
1963,5,167
1964,0,186
1965,0,132
1966,0,121
1967,0,98
1968,0,96
1969,0,97
1970,0,85
1971,0,100
1972,0,90
1973,0,74
1974,0,77
1975,0,62
1976,0,77
1977,0,68
1978,0,62
1979,0,59
1980,0,58
1981,0,53
1982,0,49
1983,0,47
1984,0,43
1985,0,41
1986,0,38
1987,0,33
1988,0,45
1989,0,23
1990,0,30
1991,0,28
1992,0,25
1993,0,21
1994,0,17
1995,0,12
1996,0,8
1997,0,13
1998,0,12
1999,0,7
2000,0,0
2001,0,5
2002,0,7
2003,0,0
2004,0,6
2005,0,0
2006,0,6
2007,0,6
2008,0,0
2009,0,0
2010,0,6
2011,0,0
2012,0,0
2013,0,8
2014,0,5
2015,0,6
2016,0,7
2017,0,0
2018,0,0
2019,0,5
