year,Girls,Boys
1880,24,0
1881,14,0
1882,26,0
1883,21,0
1884,28,0
1885,35,0
1886,30,0
1887,24,0
1888,38,0
1889,46,0
1890,37,0
1891,37,0
1892,33,0
1893,28,0
1894,32,0
1895,37,0
1896,33,0
1897,52,0
1898,33,0
1899,49,0
1900,55,0
1901,52,0
1902,46,0
1903,53,0
1904,43,0
1905,35,0
1906,43,0
1907,53,0
1908,38,0
1909,38,0
1910,48,0
1911,47,0
1912,63,0
1913,75,0
1914,75,0
1915,84,0
1916,79,0
1917,89,0
1918,108,0
1919,86,0
1920,106,0
1921,122,0
1922,112,0
1923,98,0
1924,110,0
1925,127,0
1926,132,0
1927,130,0
1928,123,0
1929,112,0
1930,119,0
1931,111,0
1932,127,0
1933,120,0
1934,93,0
1935,109,0
1936,102,0
1937,110,0
1938,87,0
1939,90,0
1940,95,0
1941,101,0
1942,91,0
1943,93,0
1944,64,0
1945,65,0
1946,96,0
1947,84,0
1948,89,0
1949,73,0
1950,79,0
1951,69,0
1952,74,0
1953,72,0
1954,81,0
1955,77,0
1956,76,0
1957,84,0
1958,66,0
1959,65,0
1960,63,0
1961,58,0
1962,71,0
1963,53,0
1964,45,0
1965,43,0
1966,42,0
1967,47,0
1968,49,0
1969,53,0
1970,43,0
1971,42,0
1972,37,0
1973,34,0
1974,37,0
1975,30,0
1976,47,0
1977,49,0
1978,26,0
1979,33,0
1980,28,0
1981,31,0
1982,34,0
1983,24,0
1984,25,0
1985,24,0
1986,25,0
1987,23,0
1988,32,0
1989,24,0
1990,28,0
1991,23,0
1992,21,0
1993,17,0
1994,20,0
1995,15,0
1996,16,0
1997,22,0
1998,16,0
1999,10,0
2000,9,0
2001,16,0
2002,5,0
2003,14,0
2004,16,0
2005,12,0
2006,13,0
2007,13,0
2008,8,0
2009,7,0
2010,8,0
2011,7,0
2012,12,0
2013,10,0
2014,6,0
2015,5,0
2016,5,0
2017,5,0
2018,8,0
2019,9,0
