year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,6
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,9
1912,0,0
1913,0,6
1914,0,5
1915,0,6
1916,0,15
1917,0,14
1918,0,14
1919,0,14
1920,0,11
1921,0,15
1922,0,13
1923,0,12
1924,0,16
1925,0,16
1926,0,18
1927,0,17
1928,0,7
1929,0,13
1930,0,15
1931,0,8
1932,0,10
1933,0,14
1934,0,10
1935,0,11
1936,0,13
1937,0,8
1938,0,9
1939,0,10
1940,0,14
1941,0,20
1942,0,19
1943,0,10
1944,0,14
1945,0,9
1946,0,16
1947,0,16
1948,0,14
1949,0,7
1950,0,10
1951,0,9
1952,0,17
1953,0,15
1954,0,16
1955,0,13
1956,0,18
1957,0,10
1958,0,41
1959,0,46
1960,0,44
1961,0,65
1962,0,67
1963,0,42
1964,0,50
1965,0,29
1966,0,32
1967,0,27
1968,0,21
1969,0,24
1970,0,25
1971,0,20
1972,0,17
1973,0,16
1974,0,18
1975,0,11
1976,0,22
1977,0,16
1978,0,21
1979,0,23
1980,0,22
1981,0,18
1982,0,29
1983,0,20
1984,0,18
1985,0,32
1986,7,25
1987,6,27
1988,13,31
1989,8,34
1990,9,26
1991,8,26
1992,13,24
1993,8,26
1994,11,27
1995,10,30
1996,16,27
1997,20,34
1998,16,31
1999,20,43
2000,27,39
2001,40,74
2002,36,70
2003,37,81
2004,45,101
2005,56,130
2006,76,170
2007,81,195
2008,93,217
2009,144,522
2010,232,3771
2011,288,5576
2012,247,5880
2013,215,5383
2014,178,4772
2015,185,4318
2016,152,4052
2017,151,3820
2018,144,3262
2019,149,2951
