year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,6,0
1933,5,0
1934,11,0
1935,11,0
1936,9,0
1937,19,0
1938,20,0
1939,34,0
1940,34,0
1941,36,0
1942,56,0
1943,59,0
1944,71,0
1945,66,0
1946,80,0
1947,72,0
1948,60,0
1949,72,0
1950,64,0
1951,112,0
1952,106,0
1953,188,0
1954,237,0
1955,326,0
1956,358,0
1957,423,0
1958,414,0
1959,397,0
1960,419,0
1961,393,0
1962,359,0
1963,346,0
1964,504,0
1965,577,0
1966,543,0
1967,511,0
1968,566,0
1969,660,0
1970,790,0
1971,845,9
1972,725,5
1973,699,6
1974,699,7
1975,644,5
1976,656,0
1977,617,6
1978,582,6
1979,605,8
1980,665,0
1981,668,6
1982,687,0
1983,519,0
1984,453,0
1985,421,0
1986,376,0
1987,371,6
1988,333,0
1989,281,0
1990,265,0
1991,264,0
1992,240,0
1993,249,0
1994,308,0
1995,267,0
1996,239,0
1997,226,0
1998,206,0
1999,178,0
2000,125,0
2001,118,0
2002,100,0
2003,86,0
2004,76,0
2005,68,0
2006,80,0
2007,73,0
2008,62,0
2009,61,0
2010,49,0
2011,51,0
2012,59,0
2013,55,0
2014,57,0
2015,68,0
2016,69,0
2017,63,0
2018,57,0
2019,59,0
