year,F,M
1880,0,0
1881,0,5
1882,0,0
1883,0,0
1884,0,5
1885,0,0
1886,0,7
1887,0,0
1888,0,6
1889,0,6
1890,0,0
1891,0,0
1892,0,6
1893,0,6
1894,0,5
1895,0,9
1896,0,8
1897,0,6
1898,0,7
1899,0,0
1900,0,13
1901,0,5
1902,0,0
1903,0,7
1904,0,0
1905,0,10
1906,0,5
1907,0,8
1908,0,0
1909,0,5
1910,0,8
1911,0,13
1912,0,10
1913,0,11
1914,5,16
1915,0,20
1916,0,23
1917,0,23
1918,0,19
1919,7,31
1920,5,25
1921,0,28
1922,0,33
1923,0,35
1924,0,40
1925,6,27
1926,9,25
1927,0,31
1928,0,24
1929,0,42
1930,0,24
1931,0,22
1932,8,25
1933,0,31
1934,7,20
1935,0,22
1936,6,23
1937,5,23
1938,5,22
1939,7,23
1940,0,17
1941,7,28
1942,5,25
1943,6,21
1944,6,23
1945,0,27
1946,6,34
1947,5,29
1948,9,33
1949,7,28
1950,7,34
1951,5,46
1952,6,28
1953,14,24
1954,7,25
1955,6,27
1956,5,40
1957,5,33
1958,5,19
1959,6,31
1960,7,29
1961,0,31
1962,13,19
1963,9,27
1964,8,16
1965,0,12
1966,0,24
1967,6,14
1968,7,16
1969,0,13
1970,5,19
1971,6,13
1972,0,10
1973,5,10
1974,5,14
1975,7,10
1976,7,14
1977,0,9
1978,6,15
1979,0,9
1980,0,16
1981,0,12
1982,0,8
1983,6,9
1984,0,10
1985,0,10
1986,0,8
1987,5,0
1988,5,6
1989,6,11
1990,6,11
1991,0,8
1992,5,5
1993,5,5
1994,50,8
1995,52,6
1996,35,0
1997,39,9
1998,27,8
1999,25,5
2000,28,6
2001,33,7
2002,30,0
2003,38,6
2004,27,0
2005,38,0
2006,40,0
2007,40,0
2008,51,5
2009,65,0
2010,56,5
2011,69,7
2012,76,0
2013,109,5
2014,132,0
2015,121,6
2016,225,5
2017,255,9
2018,269,5
2019,333,6
