year,Girls,Boys
1880,0,13
1881,0,15
1882,0,11
1883,0,11
1884,0,19
1885,0,10
1886,0,21
1887,0,9
1888,0,12
1889,0,7
1890,0,13
1891,0,12
1892,0,12
1893,0,11
1894,0,9
1895,0,11
1896,0,11
1897,0,8
1898,0,16
1899,0,8
1900,0,13
1901,0,11
1902,0,12
1903,0,9
1904,0,13
1905,0,13
1906,0,9
1907,0,12
1908,0,8
1909,0,12
1910,0,19
1911,0,14
1912,0,20
1913,0,28
1914,0,19
1915,0,21
1916,0,23
1917,0,21
1918,0,29
1919,0,30
1920,0,29
1921,0,26
1922,0,27
1923,0,15
1924,0,28
1925,0,29
1926,0,26
1927,0,36
1928,0,21
1929,0,17
1930,0,18
1931,0,17
1932,0,19
1933,0,17
1934,0,17
1935,0,16
1936,0,18
1937,0,7
1938,0,18
1939,0,18
1940,0,11
1941,0,15
1942,0,16
1943,0,16
1944,0,14
1945,0,22
1946,0,13
1947,0,15
1948,0,12
1949,0,19
1950,0,15
1951,0,18
1952,0,21
1953,0,19
1954,0,12
1955,0,16
1956,0,18
1957,0,17
1958,0,19
1959,0,16
1960,0,14
1961,0,17
1962,0,15
1963,0,10
1964,0,18
1965,0,15
1966,0,15
1967,0,11
1968,0,19
1969,0,17
1970,0,24
1971,0,19
1972,0,16
1973,0,11
1974,0,15
1975,0,7
1976,0,15
1977,0,19
1978,0,12
1979,0,10
1980,0,16
1981,0,24
1982,0,18
1983,0,18
1984,0,15
1985,0,22
1986,0,13
1987,0,12
1988,0,11
1989,0,17
1990,0,17
1991,0,18
1992,0,10
1993,0,20
1994,0,23
1995,0,14
1996,0,22
1997,0,13
1998,0,14
1999,0,22
2000,0,17
2001,0,28
2002,0,10
2003,0,18
2004,0,29
2005,0,25
2006,0,42
2007,0,40
2008,0,42
2009,0,60
2010,0,52
2011,0,61
2012,0,74
2013,0,78
2014,0,60
2015,0,75
2016,0,72
2017,0,80
2018,0,82
2019,5,98
