year,Girls,Boys
1880,0,10
1881,0,23
1882,0,16
1883,0,6
1884,0,7
1885,0,17
1886,0,8
1887,0,14
1888,0,15
1889,0,18
1890,0,22
1891,0,15
1892,0,22
1893,0,19
1894,0,17
1895,0,20
1896,0,14
1897,0,22
1898,0,21
1899,0,24
1900,0,22
1901,0,15
1902,0,22
1903,0,22
1904,0,25
1905,0,24
1906,0,18
1907,0,27
1908,0,36
1909,0,17
1910,0,36
1911,0,44
1912,0,79
1913,0,116
1914,0,124
1915,0,174
1916,0,154
1917,0,164
1918,0,163
1919,0,124
1920,0,148
1921,6,153
1922,0,149
1923,0,139
1924,0,163
1925,0,121
1926,0,132
1927,0,124
1928,0,110
1929,0,116
1930,0,114
1931,0,95
1932,0,96
1933,0,85
1934,0,76
1935,0,70
1936,0,92
1937,0,63
1938,0,63
1939,0,66
1940,0,57
1941,0,51
1942,0,62
1943,0,58
1944,0,43
1945,0,38
1946,0,46
1947,0,47
1948,0,41
1949,0,28
1950,0,38
1951,0,38
1952,0,42
1953,0,41
1954,0,35
1955,0,39
1956,0,42
1957,0,30
1958,0,25
1959,0,29
1960,0,31
1961,0,38
1962,0,25
1963,0,43
1964,0,31
1965,0,26
1966,0,20
1967,0,17
1968,0,23
1969,0,24
1970,0,10
1971,0,19
1972,0,15
1973,0,13
1974,0,19
1975,0,10
1976,0,17
1977,0,18
1978,0,14
1979,0,19
1980,0,15
1981,0,13
1982,0,16
1983,0,24
1984,0,16
1985,0,18
1986,0,15
1987,0,16
1988,0,26
1989,0,29
1990,0,19
1991,0,19
1992,0,18
1993,0,13
1994,0,13
1995,0,15
1996,0,13
1997,0,17
1998,0,15
1999,0,13
2000,0,12
2001,0,12
2002,0,10
2003,0,14
2004,0,13
2005,0,8
2006,0,10
2007,0,10
2008,0,12
2009,0,12
2010,0,10
2011,0,0
2012,0,8
2013,0,5
2014,0,5
2015,0,8
2016,0,9
2017,0,11
2018,0,0
2019,0,10
