year,Girls,Boys
1880,0,0
1881,0,0
1882,0,5
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,7
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,6
1907,0,0
1908,0,0
1909,0,0
1910,0,5
1911,0,5
1912,0,6
1913,0,6
1914,0,6
1915,0,13
1916,0,17
1917,0,16
1918,0,16
1919,0,16
1920,0,10
1921,0,20
1922,0,9
1923,0,26
1924,0,16
1925,0,20
1926,0,16
1927,0,20
1928,0,22
1929,0,20
1930,0,16
1931,0,15
1932,0,14
1933,0,9
1934,0,11
1935,0,12
1936,0,10
1937,0,8
1938,0,8
1939,0,18
1940,0,14
1941,0,19
1942,0,15
1943,0,13
1944,0,12
1945,0,12
1946,0,17
1947,0,9
1948,0,9
1949,0,11
1950,0,10
1951,0,17
1952,0,0
1953,0,15
1954,0,20
1955,0,22
1956,0,21
1957,0,20
1958,0,25
1959,0,23
1960,0,22
1961,0,25
1962,0,22
1963,0,23
1964,0,21
1965,0,26
1966,0,20
1967,0,18
1968,0,18
1969,0,19
1970,0,29
1971,0,22
1972,0,16
1973,0,11
1974,0,16
1975,0,19
1976,0,17
1977,0,15
1978,0,20
1979,0,23
1980,0,22
1981,0,20
1982,0,25
1983,0,19
1984,0,22
1985,0,29
1986,0,21
1987,0,34
1988,0,26
1989,0,33
1990,0,15
1991,0,17
1992,0,23
1993,0,12
1994,0,15
1995,0,12
1996,0,8
1997,0,7
1998,0,0
1999,0,9
2000,0,11
2001,0,7
2002,0,10
2003,0,0
2004,0,10
2005,0,6
2006,0,0
2007,0,7
2008,0,6
2009,0,9
2010,0,5
2011,0,6
2012,0,0
2013,0,0
2014,0,6
2015,0,5
2016,0,0
2017,0,0
2018,0,9
2019,0,0
