year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,5
1911,0,7
1912,0,9
1913,0,8
1914,0,12
1915,5,7
1916,0,18
1917,7,18
1918,0,17
1919,0,19
1920,0,20
1921,0,23
1922,0,23
1923,0,31
1924,0,26
1925,0,30
1926,0,38
1927,0,39
1928,0,42
1929,0,46
1930,0,50
1931,0,56
1932,0,40
1933,0,47
1934,0,64
1935,0,68
1936,10,67
1937,27,68
1938,14,66
1939,5,62
1940,11,74
1941,9,78
1942,12,94
1943,7,95
1944,6,85
1945,0,102
1946,0,103
1947,7,118
1948,5,89
1949,5,78
1950,0,66
1951,6,77
1952,5,67
1953,0,72
1954,6,66
1955,0,86
1956,0,80
1957,0,111
1958,0,127
1959,0,185
1960,0,132
1961,0,162
1962,0,159
1963,0,140
1964,0,103
1965,0,96
1966,0,75
1967,0,66
1968,0,74
1969,0,48
1970,0,47
1971,0,52
1972,0,35
1973,0,39
1974,0,38
1975,0,41
1976,0,34
1977,0,34
1978,0,29
1979,0,24
1980,0,24
1981,0,28
1982,0,17
1983,0,19
1984,0,17
1985,0,22
1986,0,20
1987,0,24
1988,0,25
1989,0,22
1990,0,13
1991,0,19
1992,0,10
1993,0,15
1994,0,14
1995,0,15
1996,0,7
1997,0,0
1998,0,11
1999,0,17
2000,0,10
2001,0,0
2002,0,7
2003,0,8
2004,0,10
2005,0,14
2006,0,19
2007,0,14
2008,0,10
2009,0,10
2010,0,12
2011,0,10
2012,0,11
2013,0,11
2014,0,9
2015,0,12
2016,0,13
2017,0,16
2018,0,16
2019,0,12
