year,Girls,Boys
1880,0,8
1881,0,0
1882,0,5
1883,0,0
1884,0,8
1885,0,0
1886,0,9
1887,0,0
1888,0,0
1889,0,0
1890,0,5
1891,0,0
1892,0,0
1893,0,8
1894,0,8
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,6
1901,0,0
1902,0,0
1903,0,0
1904,0,7
1905,0,5
1906,0,0
1907,0,0
1908,0,0
1909,0,7
1910,0,5
1911,0,7
1912,0,12
1913,0,18
1914,0,16
1915,0,27
1916,0,30
1917,0,29
1918,0,27
1919,0,16
1920,0,23
1921,0,17
1922,0,15
1923,0,18
1924,0,22
1925,0,17
1926,0,15
1927,0,12
1928,0,20
1929,0,11
1930,0,9
1931,0,13
1932,0,10
1933,0,17
1934,0,8
1935,0,17
1936,0,14
1937,0,9
1938,0,9
1939,0,14
1940,0,10
1941,0,10
1942,0,17
1943,0,16
1944,0,17
1945,0,11
1946,0,13
1947,0,14
1948,0,22
1949,0,7
1950,0,7
1951,0,13
1952,0,16
1953,0,9
1954,0,9
1955,0,5
1956,0,10
1957,0,12
1958,0,5
1959,0,8
1960,0,8
1961,0,6
1962,0,7
1963,0,6
1964,0,0
1965,0,7
1966,0,9
1967,0,0
1968,0,9
1969,0,5
1970,0,0
1971,0,0
1972,0,0
1973,0,6
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,6
1979,0,0
1980,0,8
1981,0,7
1982,0,10
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,5
1989,0,0
1990,0,0
1991,0,7
1992,0,0
1993,0,0
1994,0,0
1995,0,5
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,6
2001,0,7
2002,0,8
2003,0,0
2004,0,6
2005,0,0
2006,0,5
2007,0,5
2008,0,10
2009,0,8
2010,0,5
2011,0,10
2012,0,15
2013,0,13
2014,0,17
2015,0,18
2016,0,23
2017,0,29
2018,0,27
2019,0,24
