year,F,M
1880,49,0
1881,84,0
1882,74,0
1883,62,5
1884,92,7
1885,80,0
1886,129,5
1887,114,0
1888,143,0
1889,162,0
1890,166,0
1891,202,0
1892,218,5
1893,214,6
1894,202,0
1895,196,0
1896,205,0
1897,155,0
1898,304,7
1899,264,6
1900,271,0
1901,218,0
1902,221,0
1903,208,0
1904,203,0
1905,207,0
1906,211,0
1907,235,5
1908,197,0
1909,225,0
1910,248,0
1911,237,0
1912,277,0
1913,328,0
1914,383,8
1915,459,0
1916,477,7
1917,511,0
1918,504,9
1919,541,9
1920,490,10
1921,458,11
1922,461,8
1923,459,9
1924,498,8
1925,401,7
1926,437,9
1927,406,0
1928,364,13
1929,320,5
1930,297,6
1931,348,0
1932,328,6
1933,355,7
1934,306,0
1935,346,6
1936,263,0
1937,254,7
1938,223,0
1939,252,5
1940,247,9
1941,241,8
1942,241,5
1943,210,5
1944,185,0
1945,195,0
1946,186,0
1947,179,0
1948,153,5
1949,140,0
1950,130,0
1951,142,0
1952,112,0
1953,103,0
1954,103,0
1955,97,0
1956,99,0
1957,115,0
1958,73,0
1959,74,0
1960,73,0
1961,83,0
1962,83,0
1963,57,0
1964,53,0
1965,57,0
1966,39,0
1967,48,0
1968,40,0
1969,41,0
1970,40,0
1971,47,0
1972,42,0
1973,42,0
1974,46,0
1975,41,0
1976,43,0
1977,40,0
1978,45,0
1979,36,0
1980,41,0
1981,28,0
1982,34,0
1983,31,0
1984,47,0
1985,32,0
1986,39,0
1987,46,0
1988,61,0
1989,65,0
1990,65,0
1991,63,0
1992,52,0
1993,63,0
1994,47,0
1995,57,0
1996,64,0
1997,50,0
1998,67,0
1999,70,0
2000,96,0
2001,67,0
2002,71,0
2003,76,0
2004,60,0
2005,54,0
2006,66,0
2007,100,0
2008,67,0
2009,88,0
2010,76,0
2011,67,0
2012,98,0
2013,106,0
2014,163,0
2015,213,0
2016,235,0
2017,259,0
2018,257,0
2019,335,0
