year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,7,0
1885,8,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,5,0
1892,7,0
1893,5,0
1894,7,0
1895,6,0
1896,9,0
1897,8,0
1898,0,0
1899,9,0
1900,13,0
1901,0,0
1902,7,0
1903,5,0
1904,8,0
1905,0,0
1906,11,0
1907,9,0
1908,10,0
1909,5,0
1910,14,0
1911,13,0
1912,16,0
1913,23,0
1914,21,0
1915,33,0
1916,32,0
1917,28,0
1918,40,0
1919,40,0
1920,44,0
1921,50,0
1922,49,0
1923,48,0
1924,49,0
1925,31,0
1926,31,0
1927,46,0
1928,36,0
1929,42,0
1930,40,0
1931,35,0
1932,47,0
1933,37,0
1934,38,0
1935,35,0
1936,36,0
1937,34,0
1938,40,0
1939,37,0
1940,33,0
1941,41,0
1942,46,0
1943,45,0
1944,40,0
1945,37,0
1946,47,0
1947,37,0
1948,42,0
1949,49,0
1950,59,0
1951,50,0
1952,45,0
1953,51,0
1954,57,0
1955,41,0
1956,47,0
1957,38,0
1958,43,0
1959,41,0
1960,36,0
1961,33,0
1962,27,0
1963,27,0
1964,35,0
1965,28,0
1966,17,0
1967,26,0
1968,26,0
1969,21,0
1970,25,0
1971,20,0
1972,18,0
1973,24,0
1974,21,0
1975,25,0
1976,25,0
1977,12,0
1978,15,0
1979,22,0
1980,12,0
1981,9,0
1982,12,0
1983,15,0
1984,15,0
1985,12,0
1986,13,0
1987,14,0
1988,13,0
1989,16,0
1990,11,0
1991,12,0
1992,11,0
1993,10,0
1994,8,0
1995,7,0
1996,12,0
1997,9,0
1998,9,0
1999,0,0
2000,9,0
2001,9,0
2002,8,0
2003,0,0
2004,5,0
2005,0,0
2006,5,0
2007,6,0
2008,5,0
2009,0,0
2010,7,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
