year,F,M
1880,36,0
1881,49,0
1882,62,0
1883,54,0
1884,77,0
1885,76,0
1886,66,0
1887,77,0
1888,88,0
1889,95,0
1890,98,0
1891,103,0
1892,110,0
1893,119,0
1894,94,0
1895,97,0
1896,103,0
1897,79,0
1898,106,0
1899,109,0
1900,114,0
1901,107,0
1902,112,0
1903,105,0
1904,98,0
1905,112,0
1906,109,0
1907,112,0
1908,140,0
1909,128,0
1910,143,0
1911,141,0
1912,191,0
1913,201,0
1914,216,0
1915,301,0
1916,320,0
1917,279,0
1918,239,0
1919,210,0
1920,214,0
1921,230,0
1922,216,0
1923,227,0
1924,198,0
1925,227,0
1926,183,0
1927,190,0
1928,174,0
1929,179,0
1930,169,0
1931,132,0
1932,139,0
1933,129,0
1934,135,0
1935,111,5
1936,92,0
1937,108,0
1938,108,0
1939,123,0
1940,105,0
1941,82,0
1942,98,0
1943,105,0
1944,88,0
1945,86,0
1946,93,0
1947,107,0
1948,114,0
1949,76,0
1950,123,0
1951,126,0
1952,93,0
1953,88,0
1954,95,0
1955,89,0
1956,89,0
1957,83,0
1958,54,0
1959,64,0
1960,58,0
1961,52,0
1962,51,0
1963,59,0
1964,57,0
1965,54,0
1966,39,0
1967,45,0
1968,27,0
1969,33,0
1970,34,0
1971,42,0
1972,21,0
1973,16,0
1974,17,0
1975,16,0
1976,12,0
1977,19,0
1978,14,0
1979,25,0
1980,17,0
1981,15,0
1982,20,0
1983,14,0
1984,11,0
1985,14,0
1986,11,0
1987,8,0
1988,12,0
1989,10,0
1990,13,0
1991,13,0
1992,18,0
1993,11,0
1994,10,0
1995,11,0
1996,15,0
1997,16,0
1998,9,0
1999,15,0
2000,11,0
2001,14,0
2002,21,0
2003,18,0
2004,14,0
2005,19,0
2006,15,0
2007,31,0
2008,23,0
2009,29,0
2010,41,0
2011,55,0
2012,63,0
2013,69,0
2014,107,0
2015,134,0
2016,116,0
2017,122,0
2018,125,0
2019,127,0
