year,Boys,Girls
1880,0,78
1881,0,76
1882,0,92
1883,0,72
1884,0,80
1885,0,76
1886,0,49
1887,0,66
1888,0,64
1889,0,73
1890,0,60
1891,0,51
1892,0,69
1893,0,50
1894,0,63
1895,0,61
1896,0,62
1897,0,59
1898,0,51
1899,0,50
1900,0,61
1901,0,64
1902,0,57
1903,0,52
1904,0,61
1905,0,52
1906,0,46
1907,0,58
1908,0,71
1909,0,68
1910,0,73
1911,0,74
1912,0,112
1913,0,156
1914,0,143
1915,0,212
1916,0,177
1917,0,255
1918,0,240
1919,0,234
1920,0,263
1921,5,304
1922,6,277
1923,0,290
1924,0,238
1925,0,245
1926,9,258
1927,0,253
1928,6,263
1929,0,230
1930,0,211
1931,0,227
1932,5,233
1933,0,216
1934,0,224
1935,0,286
1936,6,257
1937,0,222
1938,0,235
1939,0,208
1940,7,213
1941,0,222
1942,5,206
1943,0,225
1944,0,240
1945,0,193
1946,0,186
1947,0,229
1948,5,259
1949,0,205
1950,5,206
1951,0,176
1952,0,191
1953,7,191
1954,0,166
1955,5,171
1956,0,180
1957,0,169
1958,0,127
1959,0,158
1960,0,136
1961,0,118
1962,0,112
1963,0,125
1964,0,118
1965,0,125
1966,0,111
1967,0,116
1968,0,94
1969,0,92
1970,0,95
1971,0,95
1972,0,78
1973,0,68
1974,0,68
1975,0,49
1976,0,66
1977,0,64
1978,0,56
1979,0,60
1980,0,64
1981,0,53
1982,0,64
1983,0,38
1984,0,52
1985,0,63
1986,0,43
1987,0,41
1988,0,54
1989,0,56
1990,0,60
1991,0,66
1992,0,51
1993,5,52
1994,0,45
1995,0,45
1996,0,56
1997,6,54
1998,0,57
1999,0,48
2000,0,54
2001,7,61
2002,0,66
2003,6,77
2004,0,75
2005,9,87
2006,5,101
2007,0,77
2008,7,98
2009,7,99
2010,0,103
2011,9,87
2012,12,111
2013,16,117
2014,10,119
2015,15,135
2016,8,126
2017,21,122
2018,11,121
2019,16,157
