year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,5,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,6,0
1962,0,0
1963,5,0
1964,5,0
1965,0,0
1966,0,0
1967,7,0
1968,0,0
1969,5,0
1970,6,0
1971,0,0
1972,7,0
1973,9,0
1974,9,8
1975,8,0
1976,21,0
1977,29,5
1978,137,7
1979,241,9
1980,140,7
1981,109,7
1982,101,0
1983,92,8
1984,78,6
1985,52,5
1986,65,6
1987,73,0
1988,60,0
1989,71,0
1990,76,0
1991,73,5
1992,79,6
1993,89,8
1994,122,11
1995,135,14
1996,173,12
1997,177,13
1998,189,15
1999,169,14
2000,173,15
2001,206,21
2002,205,24
2003,182,18
2004,205,12
2005,190,23
2006,206,12
2007,178,14
2008,238,15
2009,261,15
2010,220,12
2011,240,13
2012,358,34
2013,432,19
2014,558,35
2015,567,33
2016,618,46
2017,708,42
2018,795,36
2019,977,50
