year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,5,0
1900,0,0
1901,0,0
1902,0,0
1903,7,0
1904,0,0
1905,0,0
1906,0,0
1907,7,0
1908,0,0
1909,0,0
1910,8,0
1911,12,0
1912,8,0
1913,8,0
1914,8,0
1915,33,0
1916,25,0
1917,40,0
1918,44,0
1919,35,0
1920,46,0
1921,44,0
1922,44,0
1923,56,0
1924,71,0
1925,51,0
1926,50,0
1927,45,0
1928,47,0
1929,52,0
1930,53,0
1931,53,0
1932,36,0
1933,41,0
1934,33,0
1935,41,0
1936,46,0
1937,43,0
1938,30,0
1939,37,0
1940,33,0
1941,46,0
1942,31,0
1943,44,0
1944,35,0
1945,26,0
1946,39,0
1947,25,0
1948,41,0
1949,37,0
1950,32,0
1951,33,0
1952,26,0
1953,29,0
1954,24,0
1955,43,0
1956,28,0
1957,33,0
1958,38,0
1959,24,0
1960,31,0
1961,41,0
1962,31,0
1963,22,0
1964,26,0
1965,20,0
1966,25,0
1967,22,0
1968,19,0
1969,22,0
1970,31,0
1971,22,0
1972,24,0
1973,21,0
1974,19,0
1975,22,0
1976,19,0
1977,11,0
1978,16,0
1979,11,0
1980,15,0
1981,13,0
1982,12,0
1983,14,0
1984,11,0
1985,6,0
1986,11,0
1987,8,0
1988,8,0
1989,5,0
1990,0,0
1991,6,0
1992,7,0
1993,7,0
1994,5,0
1995,5,0
1996,9,0
1997,9,0
1998,0,0
1999,7,0
2000,8,0
2001,5,0
2002,6,0
2003,6,0
2004,0,0
2005,0,0
2006,0,0
2007,7,0
2008,5,0
2009,0,0
2010,8,0
2011,0,0
2012,6,0
2013,8,0
2014,0,0
2015,0,0
2016,0,0
2017,7,0
2018,0,0
2019,5,0
