year,F,M
1880,92,0
1881,81,0
1882,83,5
1883,125,0
1884,146,0
1885,120,0
1886,146,0
1887,154,0
1888,176,0
1889,186,0
1890,204,0
1891,235,0
1892,213,0
1893,232,0
1894,216,0
1895,234,0
1896,212,0
1897,217,0
1898,289,0
1899,241,0
1900,302,5
1901,232,0
1902,226,0
1903,272,7
1904,252,0
1905,276,5
1906,287,5
1907,264,0
1908,281,0
1909,297,6
1910,370,0
1911,463,7
1912,662,10
1913,741,18
1914,904,15
1915,1299,22
1916,1365,27
1917,1526,28
1918,1593,47
1919,1332,31
1920,1432,40
1921,1417,34
1922,1428,34
1923,1420,29
1924,1269,33
1925,1221,32
1926,1111,32
1927,1014,25
1928,955,27
1929,816,31
1930,699,21
1931,670,24
1932,571,24
1933,555,23
1934,510,16
1935,491,22
1936,462,22
1937,444,18
1938,471,15
1939,416,16
1940,384,17
1941,404,8
1942,457,23
1943,438,20
1944,312,10
1945,319,15
1946,371,9
1947,375,10
1948,302,11
1949,363,8
1950,297,13
1951,294,11
1952,278,10
1953,261,11
1954,223,11
1955,263,14
1956,254,14
1957,215,8
1958,223,13
1959,193,14
1960,161,8
1961,156,12
1962,171,15
1963,162,9
1964,134,7
1965,110,7
1966,96,5
1967,101,9
1968,84,0
1969,76,0
1970,85,0
1971,58,8
1972,50,5
1973,58,9
1974,44,0
1975,48,0
1976,23,0
1977,32,0
1978,27,0
1979,36,0
1980,28,0
1981,28,0
1982,22,0
1983,21,0
1984,24,0
1985,15,0
1986,20,0
1987,17,0
1988,23,0
1989,14,6
1990,33,0
1991,18,0
1992,26,0
1993,24,0
1994,12,0
1995,17,0
1996,15,0
1997,15,0
1998,17,0
1999,14,0
2000,21,0
2001,26,0
2002,21,0
2003,22,0
2004,21,0
2005,27,0
2006,27,0
2007,23,0
2008,29,0
2009,38,0
2010,22,0
2011,30,0
2012,49,0
2013,71,0
2014,100,0
2015,160,0
2016,147,0
2017,169,0
2018,154,0
2019,191,0
