year,Boys,Girls
1880,0,18
1881,0,18
1882,0,25
1883,0,20
1884,0,16
1885,0,20
1886,0,12
1887,0,13
1888,0,17
1889,0,11
1890,0,16
1891,0,20
1892,0,15
1893,0,28
1894,0,28
1895,0,18
1896,0,18
1897,0,22
1898,0,15
1899,0,11
1900,0,24
1901,0,15
1902,0,17
1903,0,18
1904,0,18
1905,0,25
1906,0,29
1907,0,31
1908,0,38
1909,0,31
1910,0,39
1911,0,69
1912,0,92
1913,0,123
1914,0,169
1915,0,240
1916,0,225
1917,0,232
1918,0,271
1919,0,238
1920,0,249
1921,0,271
1922,0,268
1923,0,223
1924,0,257
1925,5,252
1926,0,276
1927,0,232
1928,0,249
1929,0,215
1930,0,211
1931,0,207
1932,0,169
1933,0,139
1934,0,193
1935,0,153
1936,0,158
1937,0,164
1938,0,150
1939,0,145
1940,0,143
1941,0,122
1942,0,151
1943,0,143
1944,0,144
1945,0,128
1946,0,125
1947,0,129
1948,0,128
1949,0,132
1950,0,118
1951,0,132
1952,0,112
1953,0,115
1954,0,109
1955,0,116
1956,0,100
1957,0,95
1958,0,94
1959,0,80
1960,0,70
1961,0,68
1962,0,67
1963,0,64
1964,0,63
1965,0,58
1966,0,50
1967,0,44
1968,0,63
1969,0,51
1970,0,52
1971,0,37
1972,0,48
1973,0,26
1974,0,43
1975,0,43
1976,0,37
1977,0,37
1978,0,32
1979,0,34
1980,0,25
1981,0,20
1982,0,37
1983,0,24
1984,0,26
1985,0,11
1986,0,22
1987,0,18
1988,0,20
1989,0,25
1990,0,15
1991,0,18
1992,0,14
1993,0,15
1994,0,7
1995,0,14
1996,0,9
1997,0,10
1998,0,8
1999,0,17
2000,0,14
2001,0,13
2002,0,5
2003,0,5
2004,0,8
2005,0,9
2006,0,5
2007,0,5
2008,0,8
2009,0,0
2010,0,15
2011,0,10
2012,0,7
2013,0,9
2014,0,11
2015,0,10
2016,0,8
2017,0,10
2018,0,6
2019,0,0
