year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,5,0
1916,6,0
1917,6,0
1918,0,0
1919,7,0
1920,7,0
1921,8,0
1922,13,0
1923,11,0
1924,15,0
1925,22,0
1926,23,0
1927,16,0
1928,18,0
1929,14,0
1930,10,0
1931,22,0
1932,23,0
1933,27,0
1934,20,0
1935,43,0
1936,44,0
1937,59,0
1938,63,0
1939,73,0
1940,82,0
1941,130,0
1942,152,0
1943,215,0
1944,219,0
1945,305,0
1946,550,0
1947,744,0
1948,795,0
1949,820,0
1950,957,0
1951,1161,0
1952,1235,0
1953,1485,0
1954,1666,6
1955,1837,6
1956,1947,5
1957,2092,6
1958,2089,6
1959,2284,10
1960,2257,8
1961,2004,8
1962,2272,5
1963,2062,8
1964,2012,9
1965,1892,11
1966,1806,6
1967,1476,0
1968,1358,5
1969,1304,0
1970,1192,5
1971,1037,7
1972,803,0
1973,690,0
1974,568,0
1975,450,0
1976,338,0
1977,284,0
1978,252,0
1979,228,0
1980,218,0
1981,173,0
1982,168,0
1983,121,0
1984,131,0
1985,124,0
1986,129,0
1987,106,0
1988,100,0
1989,83,0
1990,82,0
1991,84,0
1992,61,0
1993,53,0
1994,55,0
1995,40,0
1996,36,0
1997,34,0
1998,32,0
1999,27,0
2000,26,0
2001,28,0
2002,22,0
2003,14,0
2004,28,0
2005,13,0
2006,16,0
2007,12,0
2008,12,0
2009,19,0
2010,13,0
2011,8,0
2012,8,0
2013,8,0
2014,10,0
2015,11,0
2016,12,0
2017,16,0
2018,0,0
2019,7,0
