year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,5
1913,0,0
1914,0,0
1915,0,10
1916,0,5
1917,0,7
1918,0,11
1919,0,7
1920,0,7
1921,0,9
1922,0,6
1923,0,7
1924,0,6
1925,0,9
1926,0,9
1927,0,14
1928,0,7
1929,0,13
1930,0,10
1931,0,8
1932,0,7
1933,0,8
1934,0,11
1935,0,13
1936,0,0
1937,0,17
1938,0,11
1939,0,8
1940,0,9
1941,0,11
1942,0,9
1943,0,13
1944,0,6
1945,0,13
1946,0,6
1947,0,10
1948,0,14
1949,0,15
1950,5,10
1951,5,6
1952,0,12
1953,0,16
1954,0,13
1955,0,6
1956,0,10
1957,0,8
1958,5,9
1959,10,9
1960,0,0
1961,5,15
1962,5,10
1963,0,19
1964,6,15
1965,0,13
1966,8,12
1967,5,9
1968,5,18
1969,6,13
1970,7,16
1971,7,8
1972,0,8
1973,0,0
1974,0,6
1975,0,5
1976,0,5
1977,0,6
1978,0,8
1979,0,5
1980,0,5
1981,0,0
1982,0,10
1983,0,11
1984,0,16
1985,0,6
1986,0,0
1987,0,10
1988,0,14
1989,0,7
1990,0,6
1991,0,8
1992,0,11
1993,0,10
1994,0,13
1995,0,11
1996,0,13
1997,0,12
1998,0,20
1999,0,14
2000,0,16
2001,0,24
2002,0,29
2003,0,29
2004,0,24
2005,0,30
2006,0,25
2007,0,39
2008,0,33
2009,0,24
2010,0,26
2011,0,32
2012,0,22
2013,0,19
2014,0,26
2015,0,22
2016,0,30
2017,0,27
2018,0,35
2019,0,28
