year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,7,0
1951,7,0
1952,0,0
1953,6,0
1954,0,5
1955,8,0
1956,8,0
1957,9,7
1958,8,0
1959,11,13
1960,13,10
1961,13,11
1962,11,11
1963,9,11
1964,25,9
1965,21,14
1966,36,15
1967,43,23
1968,42,44
1969,79,45
1970,114,71
1971,128,64
1972,125,71
1973,127,92
1974,155,102
1975,117,111
1976,112,102
1977,118,93
1978,130,102
1979,151,95
1980,154,114
1981,136,105
1982,132,108
1983,119,106
1984,179,257
1985,193,234
1986,206,280
1987,229,261
1988,253,245
1989,231,218
1990,228,221
1991,266,181
1992,272,178
1993,243,170
1994,287,197
1995,260,187
1996,286,155
1997,309,180
1998,315,137
1999,281,152
2000,321,163
2001,327,187
2002,294,221
2003,318,205
2004,329,195
2005,348,183
2006,296,189
2007,293,167
2008,278,133
2009,252,159
2010,199,123
2011,172,148
2012,171,127
2013,197,105
2014,206,106
2015,191,100
2016,234,102
2017,184,127
2018,195,117
2019,203,120
